Location,Latitude,Longitude,Neighborhood,Community,Ward,Emergency,Day,Tow_Zone,Date,Time
1818 2ND AVE S,44.9646072388,-93.2740783691,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
1818 6TH ST NE,45.00702285770001,-93.2585067749,Holland,Northeast,1,Yardville,2,2,02/26/2018,00:00
1818 COLUMBUS AVE S,44.964515686000006,-93.26385498049999,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
1818 TALMAGE AVE SE,44.9896507263,-93.2260055542,Como,University,1,Yardville,2,4,02/26/2018,00:00
1818 THOMAS AVE N,44.998138427700006,-93.313331604,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
1819 25TH AVE N,45.00506973270001,-93.3043823242,Jordan,Near North,5,Yardville,3,1,02/27/2018,00:00
1820 41ST ST E,44.9286346436,-93.2478942871,Bancroft,Powderhorn,8,Yardville,2,6,02/26/2018,00:00
1820 COLUMBUS AVE S,44.9644393921,-93.2638626099,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
1822 6TH ST S,44.967483520500004,-93.2459793091,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1822 HAYES ST NE,45.0068359375,-93.23463439940001,Windom Park,Northeast,1,Yardville,2,2,02/26/2018,00:00
1822 RUSSELL AVE N,44.9982299805,-93.3108291626,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
1823 STEVENS AVE S,44.964379,-93.275287,Steven's Square - Loring Heights,Central,6,Yardville,3,3,02/27/2018,00:00
1824 2ND AVE S,44.964294433599996,-93.2740783691,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
1824 HAYES ST NE,45.0075874329,-93.23453521729999,Windom Park,Northeast,1,Yardville,2,2,02/26/2018,00:00
1824 QUEEN AVE N,44.998382568400004,-93.3096542358,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
1825 STEVENS AVE S,44.964076,-93.275296,Steven's Square - Loring Heights,Central,6,Yardville,3,3,02/27/2018,00:00
1826 10TH AVE S,44.9642791748,-93.25975036620001,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
1826 6TH ST S,44.9675254822,-93.24571228030001,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1826 BRYANT AVE N,44.998378753699996,-93.2910385132,Near - North,Near North,5,Yardville,2,1,02/26/2018,00:00
1827 QUEEN AVE N,44.9984283447,-93.3095474243,Willard - Hay,Near North,5,Yardville,3,1,02/27/2018,00:00
1828 34TH ST E,44.9413833618,-93.2476730347,Powderhorn Park,Powderhorn,9,Yardville,2,6,02/26/2018,00:00
1828 6TH ST S,44.9675254822,-93.2457885742,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1828 COLUMBUS AVE S,44.964153289799995,-93.26384735110001,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
1829 13TH AVE S,44.964096999999995,-93.256793,Ventura Village,Phillips,6,Yardville,3,3,02/27/2018,00:00
1829 2ND AVE S,44.964121999999996,-93.274028,Steven's Square - Loring Heights,Central,6,Yardville,3,3,02/27/2018,00:00
1830 41ST ST E,44.928657531700004,-93.2476043701,Bancroft,Powderhorn,8,Yardville,2,6,02/26/2018,00:00
1830 JAMES AVE N,44.9983253479,-93.30053710940001,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
1830 STEVENS AVE S,44.9641342163,-93.27535247799999,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
1831 2ND AVE S,44.964046999999994,-93.273987,Steven's Square - Loring Heights,Central,6,Yardville,3,3,02/27/2018,00:00
1832 COLUMBUS AVE S,44.963954925500005,-93.2638778687,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
1838 37TH ST E,44.9359588623,-93.2465362549,Standish,Powderhorn,12,Yardville,2,6,02/26/2018,00:00
1838 40TH ST E,44.9305534363,-93.24689483639999,Standish,Powderhorn,12,Yardville,2,6,02/26/2018,00:00
1838 GARFIELD ST NE,45.007171630900004,-93.2334747314,Windom Park,Northeast,1,Yardville,2,2,02/26/2018,00:00
1838 QUINCY ST NE,45.007202148400005,-93.25099182129999,Logan Park,Northeast,1,Yardville,2,2,02/26/2018,00:00
1843 40TH ST E,44.9305496216,-93.2457275391,Standish,Powderhorn,12,Yardville,3,6,02/27/2018,00:00
1856 34TH ST E,44.9413299561,-93.2451095581,Corcoran,Powderhorn,9,Yardville,2,6,02/26/2018,00:00
1900 25TH AVE N,45.0051193237,-93.3047180176,Jordan,Near North,5,Yardville,2,1,02/26/2018,00:00
1900 ALDRICH AVE S,44.963367462200004,-93.28924560549999,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
1900 OLIVER AVE N,44.998874664300004,-93.3068466187,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
1900 PILLSBURY AVE,44.9640808105,-93.28079986569999,Steven's Square - Loring Heights,Central,7,Yardville,2,3,02/26/2018,00:00
1901 2ND AVE S,44.963733000000005,-93.274034,Steven's Square - Loring Heights,Central,6,Yardville,3,3,02/27/2018,00:00
1902 5TH ST S,44.9688911438,-93.24633789059999,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1902 COLFAX AVE S,44.9641876221,-93.2919311523,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1902 COLFAX AVE S,44.9640731812,-93.2918395996,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1902 DUPONT AVE S,44.964202880900004,-93.29295349120001,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1902 DUPONT AVE S,44.9632759094,-93.2930374146,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1902 PILLSBURY AVE,44.9639434814,-93.2808914185,Steven's Square - Loring Heights,Central,7,Yardville,2,3,02/26/2018,00:00
1902 PLEASANT AVE,44.963596343999995,-93.28332519530001,Steven's Square - Loring Heights,Central,7,Yardville,2,3,02/26/2018,00:00
1902 STEVENS AVE S,44.9637680054,-93.2753295898,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
1903 13TH AVE S,44.9637145996,-93.2567749023,Ventura Village,Phillips,6,Yardville,3,3,02/27/2018,00:00
1904 4TH AVE N,44.981601715100005,-93.3047332764,Harrison,Near North,5,Yardville,2,3,02/26/2018,00:00
1904 5TH ST S,44.9684753418,-93.2455825806,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1904 ALDRICH AVE S,44.963500976599995,-93.28965759280001,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
1904 PLEASANT AVE,44.963527679399995,-93.2833557129,Steven's Square - Loring Heights,Central,7,Yardville,2,3,02/26/2018,00:00
1905 2ND AVE S,44.963609999999996,-93.273974,Steven's Square - Loring Heights,Central,6,Yardville,3,3,02/27/2018,00:00
1906 15TH AVE S,44.9636955261,-93.25402832030001,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
1906 5TH ST S,44.968315124499995,-93.2461166382,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1906 5TH ST S,44.968547821,-93.2456665039,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1906 7TH ST S,44.966743469200004,-93.2450714111,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1906 CLINTON AVE S,44.9636726379,-93.2715148926,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
1906 COLFAX AVE S,44.964023590100005,-93.291847229,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1906 IRVING AVE N,44.999179840100005,-93.299331665,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
1907 4TH AVE N,44.9816131592,-93.3048782349,Harrison,Near North,5,Yardville,3,3,02/27/2018,00:00
1907 PILLSBURY AVE,44.963737,-93.28087,Steven's Square - Loring Heights,Central,7,Yardville,3,3,02/27/2018,00:00
1908 4TH AVE N,44.9816093445,-93.304977417,Harrison,Near North,5,Yardville,2,3,02/26/2018,00:00
1908 5TH ST S,44.9687156677,-93.24481964110001,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1908 CLINTON AVE S,44.963554382299996,-93.2715072632,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
1909 PILLSBURY AVE,44.963663000000004,-93.280829,Steven's Square - Loring Heights,Central,7,Yardville,3,3,02/27/2018,00:00
1910 24TH AVE N,45.004245758100005,-93.3048324585,Jordan,Near North,5,Yardville,2,1,02/26/2018,00:00
1910 5TH AVE N,44.982650756800005,-93.30493927,Harrison,Near North,5,Yardville,2,3,02/26/2018,00:00
1910 5TH ST S,44.9687957764,-93.24466705319999,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1910 5TH ST S,44.968769073500006,-93.2455368042,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1910 THOMAS AVE N,44.999286651599995,-93.3130874634,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
1912 5TH ST S,44.9687232971,-93.24465942379999,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1912 CLINTON AVE S,44.963397979700005,-93.2715377808,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
1912 DUPONT AVE S,44.9639129639,-93.2930984497,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1912 FAIRMONT ST SE,44.9860343933,-93.22523498540001,Como,University,2,Yardville,2,4,02/26/2018,00:00
1912 PLEASANT AVE,44.9630851746,-93.2833328247,Steven's Square - Loring Heights,Central,7,Yardville,2,3,02/26/2018,00:00
1913 STEVENS AVE S,44.963466,-93.275253,Steven's Square - Loring Heights,Central,6,Yardville,3,3,02/27/2018,00:00
1914 30TH AVE S,44.9495391846,-93.2284393311,Longfellow,Longfellow,2,Yardville,2,4,02/26/2018,00:00
1914 COLFAX AVE S,44.9638404846,-93.2919235229,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1914 PLEASANT AVE,44.9630432129,-93.2833480835,Steven's Square - Loring Heights,Central,7,Yardville,2,3,02/26/2018,00:00
1916 2ND AVE S,44.9634628296,-93.2740783691,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
1916 DUPONT AVE S,44.9638404846,-93.29309082030001,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1916 FREMONT AVE S,44.9637908936,-93.2954330444,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1916 PLEASANT AVE,44.9629859924,-93.2833328247,Steven's Square - Loring Heights,Central,7,Yardville,2,3,02/26/2018,00:00
1918 2ND AVE S,44.963256835900005,-93.2741088867,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
1918 COLFAX AVE S,44.9638023376,-93.2918243408,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1918 OLIVER AVE N,44.9985351563,-93.30715942379999,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
1919 OLIVER AVE N,44.9995536804,-93.30695343020001,Willard - Hay,Near North,5,Yardville,3,1,02/27/2018,00:00
1920 ALDRICH AVE S,44.963432311999995,-93.2895736694,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
1920 COLFAX AVE S,44.9637336731,-93.29181671139999,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1920 LOGAN AVE N,44.9993667603,-93.3036193848,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
1922 COLFAX AVE S,44.9637641907,-93.2918548584,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1922 FAIRMONT ST SE,44.986038208000004,-93.2248916626,Como,University,2,Yardville,2,4,02/26/2018,00:00
1923 15TH AVE S,44.9632377625,-93.2539596558,Ventura Village,Phillips,6,Yardville,3,3,02/27/2018,00:00
1924 EMERSON AVE S,44.9635658264,-93.29432678219999,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1925 27TH AVE N,45.0078849792,-93.3062973022,Jordan,Near North,5,Yardville,3,1,02/27/2018,00:00
1926 7TH ST S,44.9666862488,-93.244430542,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1927 27TH AVE N,45.0077476501,-93.3075408936,Jordan,Near North,5,Yardville,3,1,02/27/2018,00:00
1928 7TH ST S,44.966648101800004,-93.244468689,Cedar Riverside,University,6,Yardville,2,4,02/26/2018,00:00
1928 NEWTON AVE N,44.999961853,-93.30582427979999,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
1930 COLFAX AVE S,44.9630050659,-93.29173278809999,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1934 COLFAX AVE S,44.9630317688,-93.2917785645,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1938 DUPONT AVE S,44.963256835900005,-93.2931060791,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
1942 OLIVER AVE N,45.000259399399994,-93.3068466187,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
195 GIRARD AVE N,44.9783821106,-93.297203064,Harrison,Near North,5,Yardville,3,3,02/27/2018,00:00
1952 DUPONT AVE S,44.963054657,-93.2929992676,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
2 37TH ST W,44.9359283447,-93.2784118652,King Field,Southwest,8,Yardville,2,5,02/26/2018,00:00
2 BEDFORD ST SE,44.969699,-93.208556,Prospect Park - East River Road,University,2,Yardville,2,4,02/26/2018,00:00
2 RIVER TERRACE COURT,44.956458000000005,-93.20859,Prospect Park - East River Road,University,2,Yardville,2,4,02/26/2018,00:00
20 27TH AVE SE,44.965133666999996,-93.2206192017,Prospect Park - East River Road,University,2,Yardville,1,4,02/25/2018,00:00
20 59TH ST W,44.8956031799,-93.2792129517,Windom,Southwest,11,Yardville,2,5,02/26/2018,00:00
20 UNIVERSITY AVE NE,44.988494873,-93.25672912600001,Nicollet Island - East Bank,University,3,Yardville,1,2,02/25/2018,00:00
200 19TH ST E,44.9639778137,-93.27395629879999,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
200 32ND ST W,44.9447555542,-93.28154754639999,Lyndale,Powderhorn,8,Yardville,2,5,02/26/2018,00:00
200 37TH ST E,44.935962677,-93.2737197876,Central,Powderhorn,8,Yardville,2,5,02/26/2018,00:00
2000 2ND AVE S,44.9626464844,-93.2737045288,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2000 GIRARD AVE N,44.999729156499995,-93.29737854,Jordan,Near North,5,Yardville,2,1,02/26/2018,00:00
2002 28TH AVE S,44.9626121521,-93.2314682007,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
2002 5TH AVE N,44.9826660156,-93.30606842040001,Harrison,Near North,5,Yardville,2,3,02/26/2018,00:00
2002 GIRARD AVE N,44.999736785900005,-93.29722595209999,Jordan,Near North,5,Yardville,2,1,02/26/2018,00:00
2002 OAKLAND AVE S,44.9622077942,-93.2661590576,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
2003 GARFIELD AVE S,44.9625167847,-93.28671264649999,Whittier,Powderhorn,10,Yardville,3,3,02/27/2018,00:00
2004 25TH AVE S,44.962551116899995,-93.23620605469999,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
2004 28TH AVE S,44.962600708000004,-93.2314682007,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
2004 29TH AVE S,44.9584007263,-93.22992706299999,Seward,Longfellow,2,Yardville,2,4,02/26/2018,00:00
2004 6TH ST S,44.9677352905,-93.243522644,Cedar Riverside,University,2,Yardville,2,4,02/26/2018,00:00
2004 ALDRICH AVE S,44.9625701904,-93.28907775879999,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2004 ALDRICH AVE S,44.96249389649999,-93.28930664059999,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2004 OAKLAND AVE S,44.9622077942,-93.2661590576,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
2004 SHARON AVE SE,44.962563,-93.211107,Prospect Park - East River Road,University,2,Yardville,2,4,02/26/2018,00:00
2005 GARFIELD AVE S,44.962528228800004,-93.2866363525,Whittier,Powderhorn,10,Yardville,3,3,02/27/2018,00:00
2006 25TH AVE S,44.962520599399994,-93.2362365723,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
2006 BRYANT AVE S,44.9620666504,-93.2904815674,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2006 GARFIELD AVE S,44.962577819799996,-93.2866363525,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2006 HARRIET AVE S,44.962348938000005,-93.2853851318,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2006 PILLSBURY AVE,44.962436676,-93.2811889648,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2006 STEVENS AVE S,44.9619598389,-93.2753372192,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2006 UPTON AVE N,44.999713897700005,-93.31455230709999,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
2007 GARFIELD AVE S,44.9626083374,-93.2866897583,Whittier,Powderhorn,10,Yardville,3,3,02/27/2018,00:00
2008 25TH AVE N,45.0051498413,-93.3062744141,Jordan,Near North,5,Yardville,2,1,02/26/2018,00:00
2008 25TH AVE S,44.962474823,-93.2362365723,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
2008 25TH AVE S,44.96305084229999,-93.2358398438,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
2008 28TH AVE S,44.9629325867,-93.2298812866,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
2008 28TH AVE S,44.9629249573,-93.2299194336,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
2008 2ND AVE S,44.962272643999995,-93.2741317749,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2008 2ND AVE S,44.9625015259,-93.27368927,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2008 6TH ST S,44.9678840637,-93.2433853149,Cedar Riverside,University,2,Yardville,2,4,02/26/2018,00:00
2008 ALDRICH AVE S,44.962280273400005,-93.2891235352,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2008 ALDRICH AVE S,44.9621963501,-93.2894287109,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2008 BRYANT AVE S,44.9623718262,-93.2907409668,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2008 OAKLAND AVE S,44.9622077942,-93.2661590576,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
2008 STEVENS AVE S,44.9620933533,-93.27526855469999,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2009 30TH AVE N,45.011390686000006,-93.30503845209999,Jordan,Near North,5,Yardville,3,1,02/27/2018,00:00
2009 CLINTON AVE S,44.9622650146,-93.2715988159,Whittier,Powderhorn,10,Yardville,3,3,02/27/2018,00:00
2009 GARFIELD AVE S,44.962463378900004,-93.2866821289,Whittier,Powderhorn,10,Yardville,3,3,02/27/2018,00:00
201 15TH ST W,44.9767723083,-93.2925949097,Bryn - Mawr,Calhoun Isle,7,Yardville,1,3,02/25/2018,00:00
201 RIDGEWOOD AVE S,44.963772999999996,-93.281297,Steven's Square - Loring Heights,Central,7,Yardville,3,3,02/27/2018,00:00
2010 35TH AVE N,45.0186882019,-93.30472564700001,Folwell,Camden,4,Yardville,2,1,02/26/2018,00:00
2010 6TH ST S,44.9678077698,-93.2434539795,Cedar Riverside,University,2,Yardville,2,4,02/26/2018,00:00
2010 BRYANT AVE S,44.96207427979999,-93.2906036377,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2010 OAKLAND AVE S,44.9622077942,-93.2661590576,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
2010 RUSSELL AVE N,44.999523162799996,-93.3107681274,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
2012 16TH AVE S,44.9619140625,-93.250831604,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
2012 ALDRICH AVE S,44.9618301392,-93.2895431519,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2012 BRYANT AVE S,44.962104797399995,-93.29061126709999,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2012 CLINTON AVE S,44.9621162415,-93.2717666626,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2012 ELLIOT AVE,44.9625740051,-93.2609939575,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
2012 RUSSELL AVE N,44.999961853,-93.3105697632,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
2014 2ND AVE S,44.9620132446,-93.2742233276,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2014 BRYANT AVE S,44.9619445801,-93.29056549069999,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2014 CLINTON AVE S,44.9620933533,-93.2715606689,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2014 GIRARD AVE N,44.99988174439999,-93.2972412109,Jordan,Near North,5,Yardville,2,1,02/26/2018,00:00
2014 OAKLAND AVE S,44.9619865417,-93.26628875729999,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
2014 UPTON AVE N,45.000427246099996,-93.3146057129,Willard - Hay,Near North,5,Yardville,2,1,02/26/2018,00:00
2015 GARFIELD AVE S,44.962284088100006,-93.2866439819,Whittier,Powderhorn,10,Yardville,3,3,02/27/2018,00:00
2016 25TH AVE S,44.961963653599994,-93.2362136841,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
2016 3RD AVE N,44.979820251499994,-93.30646514889999,Harrison,Near North,5,Yardville,2,3,02/26/2018,00:00
2016 6TH ST S,44.9678192139,-93.24306488040001,Cedar Riverside,University,2,Yardville,2,4,02/26/2018,00:00
2016 BRYANT AVE S,44.9618911743,-93.2904663086,Lowry Hill East,Calhoun Isle,10,Yardville,2,3,02/26/2018,00:00
2016 FREMONT AVE S,44.9622344971,-93.2956695557,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
2016 GIRARD AVE N,44.9998474121,-93.29711914059999,Jordan,Near North,5,Yardville,2,1,02/26/2018,00:00
2016 GIRARD AVE S,44.9623794556,-93.2969894409,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
2016 OAKLAND AVE S,44.961975097700005,-93.2666854858,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
2016 OAKLAND AVE S,44.961906433100005,-93.2665176392,Ventura Village,Phillips,6,Yardville,2,3,02/26/2018,00:00
2018 22ND AVE S,44.961963653599994,-93.2409439087,Seward,Longfellow,6,Yardville,2,4,02/26/2018,00:00
2018 25TH AVE N,45.005191803,-93.30662536620001,Jordan,Near North,5,Yardville,2,1,02/26/2018,00:00
2018 2ND AVE S,44.9620132446,-93.2742233276,Whittier,Powderhorn,10,Yardville,2,3,02/26/2018,00:00
2018 3RD AVE N,44.9797744751,-93.3065032959,Harrison,Near North,5,Yardville,2,3,02/26/2018,00:00
2018 6TH ST S,44.967895507799994,-93.24298858639999,Cedar Riverside,University,2,Yardville,2,4,02/26/2018,00:00
2018 GIRARD AVE S,44.9620895386,-93.2969512939,Lowry Hill,Calhoun Isle,7,Yardville,2,3,02/26/2018,00:00
2019 UPTON AVE N,45.0004501343,-93.31477355959998,Willard - Hay,Near North,5,Yardville,3,1,02/27/2018,00:00
202 15TH ST W,44.9677505493,-93.2811965942,Loring Park,Central,7,Yardville,1,3,02/25/2018,00:00
202 18TH ST E,44.965175628699996,-93.2738494873,Steven's Square - Loring Heights,Central,6,Yardville,2,3,02/26/2018,00:00
