Location,Latitude,Longitude,Neighborhood,Community,Ward,Day,Tow_Zone,Date,Time,Emergency
2543 STEVENS AVE S,44.9558601379,-93.2754135132,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2541 STEVENS AVE S,44.9558601379,-93.2754135132,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2539 STEVENS AVE S,44.955898284899995,-93.2752990723,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2537 STEVENS AVE S,44.955825805699995,-93.2753677368,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2535 STEVENS AVE S,44.9558143616,-93.275680542,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2533 STEVENS AVE S,44.9555587769,-93.275680542,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2531 STEVENS AVE S,44.9556312561,-93.2755203247,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2529 STEVENS AVE S,44.9561004639,-93.2758712769,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2527 STEVENS AVE S,44.956211090100005,-93.27584075930001,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2505 STEVENS AVE S,44.9571342468,-93.2753601074,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2441 STEVENS AVE S,44.957466125500005,-93.2752761841,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2201 STEVENS AVE S,44.9612884521,-93.2753601074,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2105 STEVENS AVE S,44.9612922668,-93.27528381350001,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2023 STEVENS AVE S,44.96179580689999,-93.2754211426,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2011 STEVENS AVE S,44.9622383118,-93.2753143311,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2005 STEVENS AVE S,44.962528228800004,-93.27526855469999,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2001 PILLSBURY AVE,44.9624176025,-93.2817993164,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2011 PILLSBURY AVE,44.9623756409,-93.2819976807,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2017 PILLSBURY AVE,44.961994171099995,-93.2812042236,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2019 PILLSBURY AVE,44.9618453979,-93.2813415527,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2021 PILLSBURY AVE,44.9619598389,-93.2811584473,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2101 PILLSBURY AVE,44.961627960200005,-93.2813186646,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2111 PILLSBURY AVE,44.9617004395,-93.2813262939,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2115 PILLSBURY AVE,44.961414337200004,-93.2811355591,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2113 PILLSBURY AVE,44.9614181519,-93.2810592651,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2117 PILLSBURY AVE,44.9611854553,-93.28150177,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2119 PILLSBURY AVE,44.960975647,-93.2811660767,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2121 PILLSBURY AVE,44.9609832764,-93.28100585940001,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2201 PILLSBURY AVE,44.960601806599996,-93.2815170288,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2203 PILLSBURY AVE,44.9608268738,-93.2813034058,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2211 PILLSBURY AVE,44.9604644775,-93.28126525879999,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2213 PILLSBURY AVE,44.9603538513,-93.28128814700001,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2219 PILLSBURY AVE,44.9603118896,-93.2814788818,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2311 PILLSBURY AVE,44.95977401729999,-93.2812194824,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2409 PILLSBURY AVE,44.958896636999995,-93.2813186646,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2421 PILLSBURY AVE,44.9584274292,-93.2811889648,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2435 PILLSBURY AVE,44.9584960938,-93.2812728882,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2437 PILLSBURY AVE,44.958057403599994,-93.2813034058,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2443 PILLSBURY AVE,44.957775116,-93.2810287476,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2445 PILLSBURY AVE,44.9578018188,-93.2813873291,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2503 PILLSBURY AVE,44.957187652600005,-93.2811203003,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2505 PILLSBURY AVE,44.9570045471,-93.2812194824,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2535 PILLSBURY AVE,44.9560890198,-93.2813873291,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2545 PILLSBURY AVE,44.956386566199996,-93.2811126709,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2609 PILLSBURY AVE,44.955070495600005,-93.2812728882,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2621 PILLSBURY AVE,44.9549255371,-93.2812576294,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2625 PILLSBURY AVE,44.954708099399994,-93.28123474120001,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2629 PILLSBURY AVE,44.9545211792,-93.28141021729999,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2641 PILLSBURY AVE,44.9542732239,-93.2811050415,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2645 PILLSBURY AVE,44.9541244507,-93.2813262939,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2703 PILLSBURY AVE,44.9537582397,-93.2813644409,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2705 PILLSBURY AVE,44.9535369873,-93.28149414059999,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
2719 PILLSBURY AVE,44.953033447299994,-93.2811965942,Whittier,Powderhorn,10,3,3,01/17/2018,00:00,Olive
3509 SNELLING AVE S,44.9391784668,-93.2292938232,Howe,Longfellow,12,3,6,01/17/2018,00:00,Olive
3319 SNELLING AVE S,44.942436218299996,-93.2316665649,Longfellow,Longfellow,9,3,6,01/17/2018,00:00,Olive
3101 28TH AVE S,44.9468154907,-93.23155212399999,Longfellow,Longfellow,2,3,6,01/17/2018,00:00,Olive
3105 28TH AVE S,44.946727752700006,-93.2315826416,Longfellow,Longfellow,2,3,6,01/17/2018,00:00,Olive
3113 28TH AVE S,44.9465332031,-93.23160552979999,Longfellow,Longfellow,2,3,6,01/17/2018,00:00,Olive
3115 28TH AVE S,44.9464569092,-93.2315979004,Longfellow,Longfellow,2,3,6,01/17/2018,00:00,Olive
3119 28TH AVE S,44.946411132799994,-93.2315750122,Longfellow,Longfellow,2,3,6,01/17/2018,00:00,Olive
3031 28TH AVE S,44.9470100403,-93.23001098629999,Longfellow,Longfellow,2,3,6,01/17/2018,00:00,Olive
3011 30TH AVE S,44.9479217529,-93.2284240723,Longfellow,Longfellow,2,3,6,01/17/2018,00:00,Olive
3021 30TH AVE S,44.9475898743,-93.2283706665,Longfellow,Longfellow,2,3,6,01/17/2018,00:00,Olive
3025 30TH AVE S,44.9474334717,-93.2284240723,Longfellow,Longfellow,2,3,6,01/17/2018,00:00,Olive
1935 43RD ST E,44.925094604499996,-93.2453842163,Ericsson,Nokomis,12,3,6,01/17/2018,00:00,Olive
1823 43RD ST E,44.925090789799995,-93.2476196289,Northrop,Nokomis,11,3,6,01/17/2018,00:00,Olive
1811 43RD ST E,44.925094604499996,-93.2478256226,Northrop,Nokomis,11,3,6,01/17/2018,00:00,Olive
1807 43RD ST E,44.9250984192,-93.2484054565,Northrop,Nokomis,11,3,6,01/17/2018,00:00,Olive
917 43RD ST E,44.9251060486,-93.2616653442,Northrop,Nokomis,11,3,6,01/17/2018,00:00,Olive
2429 EMERSON AVE S,44.95761108399999,-93.29434967040001,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2429 EMERSON AVE S,44.9515609741,-93.29699707030001,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2749 EMERSON AVE S,44.9520721436,-93.2969207764,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2745 EMERSON AVE S,44.9521484375,-93.2967605591,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2745 EMERSON AVE S,44.952068328900005,-93.2970733643,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2745 EMERSON AVE S,44.9525794983,-93.2970046997,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2739 EMERSON AVE S,44.952724456800006,-93.2970199585,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2737 EMERSON AVE S,44.952724456800006,-93.2970199585,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2731 EMERSON AVE S,44.952762603800004,-93.29698181149999,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2729 EMERSON AVE S,44.952796936000006,-93.2970275879,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2727 EMERSON AVE S,44.952766418500005,-93.2968292236,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2721 EMERSON AVE S,44.9529075623,-93.2970046997,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2719 EMERSON AVE S,44.9530143738,-93.29705047610001,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2717 EMERSON AVE S,44.9531669617,-93.29683685299999,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2709 EMERSON AVE S,44.953456878699996,-93.2968673706,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
2705 EMERSON AVE S,44.9535293579,-93.2969207764,Lowry Hill East,Calhoun Isle,10,3,3,01/17/2018,00:00,Olive
1040 17TH AVE SE,44.9891815186,-93.228225708,Como,University,1,2,4,01/16/2018,00:00,Olive
1028 17TH AVE SE,44.9887275696,-93.2282867432,Como,University,1,2,4,01/16/2018,00:00,Olive
1026 17TH AVE SE,44.9886360168,-93.22819519040002,Como,University,1,2,4,01/16/2018,00:00,Olive
1024 17TH AVE SE,44.9885368347,-93.22820281979999,Como,University,1,2,4,01/16/2018,00:00,Olive
1022 17TH AVE SE,44.98844146729999,-93.22819519040002,Como,University,1,2,4,01/16/2018,00:00,Olive
1016 17TH AVE SE,44.988334655799996,-93.2282104492,Como,University,1,2,4,01/16/2018,00:00,Olive
984 17TH AVE SE,44.9866714478,-93.2285766602,Como,University,2,2,4,01/16/2018,00:00,Olive
980 17TH AVE SE,44.9871368408,-93.22855377200001,Como,University,2,2,4,01/16/2018,00:00,Olive
990 17TH AVE SE,44.9875183105,-93.2285919189,Como,University,2,2,4,01/16/2018,00:00,Olive
992 17TH AVE SE,44.987533569300005,-93.2285995483,Como,University,2,2,4,01/16/2018,00:00,Olive
1500 BROOK AVE SE,44.9865684509,-93.2302627563,Como,University,2,2,4,01/16/2018,00:00,Olive
1502 BROOK AVE SE,44.9865455627,-93.23023223879999,Como,University,2,2,4,01/16/2018,00:00,Olive
1504 BROOK AVE SE,44.9865531921,-93.2300491333,Como,University,2,2,4,01/16/2018,00:00,Olive
1506 BROOK AVE SE,44.986541748,-93.23006439209999,Como,University,2,2,4,01/16/2018,00:00,Olive
1508 BROOK AVE SE,44.986541748,-93.2299194336,Como,University,2,2,4,01/16/2018,00:00,Olive
1514 BROOK AVE SE,44.9865608215,-93.22987365719999,Como,University,2,2,4,01/16/2018,00:00,Olive
1516 BROOK AVE SE,44.9865760803,-93.2297973633,Como,University,2,2,4,01/16/2018,00:00,Olive
1518 BROOK AVE SE,44.9865722656,-93.2297821045,Como,University,2,2,4,01/16/2018,00:00,Olive
1520 BROOK AVE SE,44.9865722656,-93.2294464111,Como,University,2,2,4,01/16/2018,00:00,Olive
1520 BROOK AVE SE,44.986591339099995,-93.22933197020001,Como,University,2,2,4,01/16/2018,00:00,Olive
1524 BROOK AVE SE,44.9865646362,-93.2291641235,Como,University,2,2,4,01/16/2018,00:00,Olive
1524 BROOK AVE SE,44.9865608215,-93.22908782959999,Como,University,2,2,4,01/16/2018,00:00,Olive
938 17TH AVE SE,44.9860229492,-93.2285919189,Como,University,2,2,4,01/16/2018,00:00,Olive
930 17TH AVE SE,44.9857826233,-93.22863769530001,Como,University,2,2,4,01/16/2018,00:00,Olive
928 17TH AVE SE,44.9856567383,-93.2285995483,Como,University,2,2,4,01/16/2018,00:00,Olive
1704 ROLLINS AVE SE,44.9853668213,-93.228187561,Como,University,2,2,4,01/16/2018,00:00,Olive
1702 ROLLINS AVE SE,44.985370636000006,-93.22825622559999,Como,University,2,2,4,01/16/2018,00:00,Olive
1700 ROLLINS AVE SE,44.985332488999994,-93.2283782959,Como,University,2,2,4,01/16/2018,00:00,Olive
840 18TH AVE SE,44.984577179,-93.2269058228,Como,University,2,2,4,01/16/2018,00:00,Olive
858 18TH AVE SE,44.9850692749,-93.22691345209999,Como,University,2,2,4,01/16/2018,00:00,Olive
930 18TH AVE SE,44.9854240417,-93.22691345209999,Como,University,2,2,4,01/16/2018,00:00,Olive
912 18TH AVE SE,44.9869232178,-93.2269210815,Como,University,2,2,4,01/16/2018,00:00,Olive
914 18TH AVE SE,44.986995697,-93.22694396969999,Como,University,2,2,4,01/16/2018,00:00,Olive
916 18TH AVE SE,44.987071991,-93.2269287109,Como,University,2,2,4,01/16/2018,00:00,Olive
918 18TH AVE SE,44.9871788025,-93.22691345209999,Como,University,2,2,4,01/16/2018,00:00,Olive
928 18TH AVE SE,44.9873886108,-93.22691345209999,Como,University,2,2,4,01/16/2018,00:00,Olive
932 18TH AVE SE,44.9874839783,-93.2269363403,Como,University,2,2,4,01/16/2018,00:00,Olive
934 18TH AVE SE,44.987495422399995,-93.2268981934,Como,University,2,2,4,01/16/2018,00:00,Olive
886 19TH AVE SE,44.9864311218,-93.2255935669,Como,University,2,2,4,01/16/2018,00:00,Olive
840 20TH AVE SE,44.9846572876,-93.2242202759,Como,University,2,2,4,01/16/2018,00:00,Olive
904 20TH AVE SE,44.9867019653,-93.2241973877,Como,University,2,2,4,01/16/2018,00:00,Olive
910 20TH AVE SE,44.9868927002,-93.22420501709999,Como,University,2,2,4,01/16/2018,00:00,Olive
1008 21ST AVE SE,44.9882087708,-93.2228012085,Como,University,1,2,4,01/16/2018,00:00,Olive
1032 21ST AVE SE,44.9889755249,-93.2228240967,Como,University,1,2,4,01/16/2018,00:00,Olive
922 21ST AVE SE,44.987297058100005,-93.2228622437,Como,University,2,2,4,01/16/2018,00:00,Olive
890 21ST AVE SE,44.9865722656,-93.22283935549999,Como,University,2,2,4,01/16/2018,00:00,Olive
864 21ST AVE SE,44.9855575562,-93.2228851318,Como,University,2,2,4,01/16/2018,00:00,Olive
862 21ST AVE SE,44.985458374,-93.22283935549999,Como,University,2,2,4,01/16/2018,00:00,Olive
846 21ST AVE SE,44.985130310100004,-93.2216186523,Como,University,2,2,4,01/16/2018,00:00,Olive
874 22ND AVE SE,44.9858093262,-93.22155761719999,Como,University,2,2,4,01/16/2018,00:00,Olive
922 22ND AVE SE,44.9873886108,-93.2216033936,Como,University,2,2,4,01/16/2018,00:00,Olive
894 22ND AVE SE,44.9866447449,-93.2215957642,Como,University,2,2,4,01/16/2018,00:00,Olive
858 22ND AVE SE,44.9855918884,-93.2216110229,Como,University,2,2,4,01/16/2018,00:00,Olive
854 22ND AVE SE,44.985294341999996,-93.2216262817,Como,University,2,2,4,01/16/2018,00:00,Olive
856 22ND AVE SE,44.985294341999996,-93.2216262817,Como,University,2,2,4,01/16/2018,00:00,Olive
1092 22ND AVE SE,44.99109268189999,-93.2204208374,Como,University,1,2,4,01/16/2018,00:00,Olive
1104 24TH AVE SE,44.9911346436,-93.21898651120001,Como,University,1,2,4,01/16/2018,00:00,Olive
1108 24TH AVE SE,44.991260528599994,-93.2189407349,Como,University,1,2,4,01/16/2018,00:00,Olive
1006 25TH AVE SE,44.988243103,-93.2177047729,Como,University,1,2,4,01/16/2018,00:00,Olive
2528 COLE AVE SE,44.984645843500005,-93.21663665770001,Como,University,2,2,4,01/16/2018,00:00,Olive
2412 COLE AVE SE,44.98574829100001,-93.218536377,Como,University,2,2,4,01/16/2018,00:00,Olive
331 ULYSSES ST NE,44.99234771729999,-93.2358551025,Como,University,1,3,2,01/17/2018,00:00,Olive
337 ULYSSES ST NE,44.9925308228,-93.23587799069999,Como,University,1,3,2,01/17/2018,00:00,Olive
341 ULYSSES ST NE,44.992687225299996,-93.235824585,Como,University,1,3,2,01/17/2018,00:00,Olive
351 ULYSSES ST NE,44.993034362799996,-93.2358551025,Como,University,1,3,2,01/17/2018,00:00,Olive
1109 WINTER ST NE,44.9933433533,-93.2361984253,Mid - City Industrial,University,1,3,2,01/17/2018,00:00,Olive
1107 WINTER ST NE,44.993354797399995,-93.2362823486,Mid - City Industrial,University,1,3,2,01/17/2018,00:00,Olive
1313 WINTER ST NE,44.9933357239,-93.23308563229999,Mid - City Industrial,University,1,3,2,01/17/2018,00:00,Olive
1109 12TH AVE SE,44.9911842346,-93.23461914059999,Como,University,2,3,4,01/17/2018,00:00,Olive
1095 12TH AVE SE,44.9908332825,-93.2346038818,Como,University,2,3,4,01/17/2018,00:00,Olive
1089 12TH AVE SE,44.9905281067,-93.23461151120001,Como,University,2,3,4,01/17/2018,00:00,Olive
1067 12TH AVE SE,44.989921569799996,-93.2348403931,Como,University,2,3,4,01/17/2018,00:00,Olive
1015 12TH AVE SE,44.988403320299994,-93.23461151120001,Como,University,2,3,4,01/17/2018,00:00,Olive
1013 12TH AVE SE,44.9883270264,-93.2346420288,Como,University,2,3,4,01/17/2018,00:00,Olive
1007 12TH AVE SE,44.9881362915,-93.2346572876,Como,University,2,3,4,01/17/2018,00:00,Olive
1203 12TH AVE SE,44.9875488281,-93.23462677,Como,University,2,3,4,01/17/2018,00:00,Olive
919 12TH AVE SE,44.9872589111,-93.2346496582,Como,University,2,3,4,01/17/2018,00:00,Olive
917 12TH AVE SE,44.987113952600005,-93.2346038818,Como,University,2,3,4,01/17/2018,00:00,Olive
911 12TH AVE SE,44.9869842529,-93.2346420288,Como,University,2,3,4,01/17/2018,00:00,Olive
1209 BROOK AVE SE,44.98690795899999,-93.2341461182,Como,University,2,3,4,01/17/2018,00:00,Olive
1215 BROOK AVE SE,44.9869155884,-93.2340011597,Como,University,2,3,4,01/17/2018,00:00,Olive
915 13TH AVE SE,44.9870681763,-93.2333526611,Como,University,2,3,4,01/17/2018,00:00,Olive
921 13TH AVE SE,44.9872016907,-93.23329162600001,Como,University,2,3,4,01/17/2018,00:00,Olive
923 13TH AVE SE,44.987354278599994,-93.2333679199,Como,University,2,3,4,01/17/2018,00:00,Olive
927 13TH AVE SE,44.9874992371,-93.2333679199,Como,University,2,3,4,01/17/2018,00:00,Olive
929 13TH AVE SE,44.9875106812,-93.23338317870001,Como,University,2,3,4,01/17/2018,00:00,Olive
1019 13TH AVE SE,44.988403320299994,-93.2333068848,Como,University,2,3,4,01/17/2018,00:00,Olive
1023 13TH AVE SE,44.98844146729999,-93.23329162600001,Como,University,2,3,4,01/17/2018,00:00,Olive
1043 13TH AVE SE,44.9890403748,-93.2333221436,Como,University,2,3,4,01/17/2018,00:00,Olive
1047 13TH AVE SE,44.9892578125,-93.23338317870001,Como,University,2,3,4,01/17/2018,00:00,Olive
1045 13TH AVE SE,44.9892158508,-93.23341369629999,Como,University,2,3,4,01/17/2018,00:00,Olive
1055 13TH AVE SE,44.989528656000005,-93.2332839966,Como,University,2,3,4,01/17/2018,00:00,Olive
1063 13TH AVE SE,44.9898223877,-93.23336029049999,Como,University,2,3,4,01/17/2018,00:00,Olive
327 13TH AVE SE,44.992336273199996,-93.2333068848,Como,University,1,3,2,01/17/2018,00:00,Olive
333 13TH AVE SE,44.9924812317,-93.2333679199,Como,University,1,3,2,01/17/2018,00:00,Olive
339 13TH AVE SE,44.9926376343,-93.2333297729,Como,University,1,3,2,01/17/2018,00:00,Olive
2638 DUPONT AVE N,45.0072135925,-93.2930450439,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2630 DUPONT AVE N,45.006980896,-93.2930297852,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2646 DUPONT AVE N,45.0073890686,-93.2930297852,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2712 DUPONT AVE N,45.008190155,-93.2930221558,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2812 DUPONT AVE N,45.010028839099995,-93.2930221558,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2932 DUPONT AVE N,45.0106277466,-93.2930450439,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2938 DUPONT AVE N,45.010692596400006,-93.2930526733,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
3100 DUPONT AVE N,45.0123710632,-93.2930603027,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2605 3RD ST N,45.006198883100005,-93.2834320068,Hawthorne,Near North,5,3,1,01/17/2018,00:00,Olive
2611 3RD ST N,45.006366729700005,-93.28344726559999,Hawthorne,Near North,5,3,1,01/17/2018,00:00,Olive
2713 3RD ST N,45.007648468,-93.2834701538,Hawthorne,Near North,5,3,1,01/17/2018,00:00,Olive
3113 3RD ST N,45.0126724243,-93.2834091187,Hawthorne,Camden,4,3,1,01/17/2018,00:00,Olive
3351 4TH ST N,45.0166435242,-93.2851028442,McKinley,Camden,4,3,1,01/17/2018,00:00,Olive
3353 4TH ST N,45.0163955688,-93.2850265503,McKinley,Camden,4,3,1,01/17/2018,00:00,Olive
2111 6TH ST N,45.000644683800004,-93.28651428219999,Hawthorne,Near North,5,3,1,01/17/2018,00:00,Olive
2933 6TH ST N,45.0105781555,-93.2865066528,Hawthorne,Near North,5,3,1,01/17/2018,00:00,Olive
3001 6TH ST N,45.0109901428,-93.2865219116,Hawthorne,Near North,5,3,1,01/17/2018,00:00,Olive
3121 6TH ST N,45.012573242200006,-93.286491394,Hawthorne,Near North,5,3,1,01/17/2018,00:00,Olive
3221 6TH ST N,45.0138664246,-93.2865447998,McKinley,Camden,4,3,1,01/17/2018,00:00,Olive
3321 6TH ST N,45.0155487061,-93.2865219116,McKinley,Camden,4,3,1,01/17/2018,00:00,Olive
3339 6TH ST N,45.0162124634,-93.2865600586,McKinley,Camden,4,3,1,01/17/2018,00:00,Olive
3931 6TH ST N,45.0266914368,-93.2866210938,Webber - Camden,Camden,4,3,1,01/17/2018,00:00,Olive
4229 ALDRICH AVE N,45.0322303772,-93.2893371582,Webber - Camden,Camden,4,3,1,01/17/2018,00:00,Olive
4205 ALDRICH AVE N,45.031856536899994,-93.2893981934,Webber - Camden,Camden,4,3,1,01/17/2018,00:00,Olive
4163 ALDRICH AVE N,45.0311050415,-93.2894287109,Webber - Camden,Camden,4,3,1,01/17/2018,00:00,Olive
4153 ALDRICH AVE N,45.030952453599994,-93.2894515991,Webber - Camden,Camden,4,3,1,01/17/2018,00:00,Olive
4129 ALDRICH AVE N,45.030281066899995,-93.2894210815,Webber - Camden,Camden,4,3,1,01/17/2018,00:00,Olive
3911 ALDRICH AVE N,45.02618026729999,-93.2893981934,Webber - Camden,Camden,4,3,1,01/17/2018,00:00,Olive
3637 ALDRICH AVE N,45.021446228,-93.28938293459998,McKinley,Camden,4,3,1,01/17/2018,00:00,Olive
2901 ALDRICH AVE N,45.0097427368,-93.2893371582,Hawthorne,Near North,5,3,1,01/17/2018,00:00,Olive
2939 BRYANT AVE N,45.0106010437,-93.2906036377,Hawthorne,Near North,5,3,1,01/17/2018,00:00,Olive
2941 BRYANT AVE N,45.0106582642,-93.29055786129999,Hawthorne,Near North,5,3,1,01/17/2018,00:00,Olive
3741 BRYANT AVE N,45.023273468,-93.2906494141,McKinley,Camden,4,3,1,01/17/2018,00:00,Olive
3755 BRYANT AVE N,45.0236740112,-93.29063415530001,McKinley,Camden,4,3,1,01/17/2018,00:00,Olive
3757 BRYANT AVE N,45.023723602299995,-93.2906265259,McKinley,Camden,4,3,1,01/17/2018,00:00,Olive
3811 BRYANT AVE N,45.0242805481,-93.29063415530001,Webber - Camden,Camden,4,3,1,01/17/2018,00:00,Olive
3819 BRYANT AVE N,45.024475097700005,-93.2906265259,Webber - Camden,Camden,4,3,1,01/17/2018,00:00,Olive
