Location,Latitude,Longitude,Ward,Neighborhood,Community,Tow_Zone,Day,Emergency,Date,Time
4141 COLUMBUS AVE S,44.9275,-93.26392,8,Bryant,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
4023 COLUMBUS AVE S,44.929802,-93.263821,8,Bryant,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3853 COLUMBUS AVE S,44.932748,-93.263784,8,Bryant,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3851 COLUMBUS AVE S,44.932828,-93.263637,8,Bryant,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3843 COLUMBUS AVE S,44.932968,-93.263641,8,Bryant,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3805 COLUMBUS AVE S,44.934002,-93.263869,8,Bryant,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3739 COLUMBUS AVE S,44.934639000000004,-93.263708,8,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3721 COLUMBUS AVE S,44.935045,-93.263536,8,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3729 COLUMBUS AVE S,44.934925,-93.263565,8,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3645 COLUMBUS AVE S,44.9365,-93.263757,8,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3633 COLUMBUS AVE S,44.936640999999995,-93.263754,8,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3629 COLUMBUS AVE S,44.936789000000005,-93.263837,8,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3625 COLUMBUS AVE S,44.936924,-93.263761,8,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3619 COLUMBUS AVE S,44.937253000000005,-93.263826,8,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3609 COLUMBUS AVE S,44.937411,-93.263947,8,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3547 COLUMBUS AVE S,44.938047999999995,-93.26364699999999,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3537 COLUMBUS AVE S,44.938321,-93.26393399999999,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3521 COLUMBUS AVE S,44.938746,-93.26385,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3507 COLUMBUS AVE S,44.939331,-93.26383,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3429 COLUMBUS AVE S,44.939926,-93.263799,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3443 COLUMBUS AVE S,44.939795000000004,-93.263765,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3429 COLUMBUS AVE S,44.940342,-93.263823,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3427 COLUMBUS AVE S,44.940374,-93.263832,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3431 COLUMBUS AVE S,44.940488,-93.263785,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3423 COLUMBUS AVE S,44.940732000000004,-93.26398499999999,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3417 COLUMBUS AVE S,44.940847,-93.263971,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3411 COLUMBUS AVE S,44.94095,-93.263976,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
3325 COLUMBUS AVE S,44.942389,-93.26398,9,Central,Powderhorn,5,3,Diamond Lake,03/12/2019,00:00
1035 22ND AVE SE,44.988824,-93.221579,1,Como,University,4,3,Diamond Lake,03/12/2019,00:00
927 22ND AVE SE,44.987421999999995,-93.221556,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
923 22ND AVE SE,44.987225,-93.22154599999999,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
867 22ND AVE SE,44.985475,-93.22160600000001,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
859 22ND AVE SE,44.985349,-93.221614,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
851 22ND AVE SE,44.985116,-93.221644,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
849 22ND AVE SE,44.985052,-93.221632,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
847 22ND AVE SE,44.984988,-93.221598,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
829 22ND AVE SE,44.984556,-93.221592,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
845 21ST AVE SE,44.985019,-93.222894,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
847 21ST AVE SE,44.985085,-93.22290100000001,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
849 21ST AVE SE,44.985136,-93.222909,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
879 21ST AVE SE,44.986009,-93.222877,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
887 21ST AVE SE,44.986403,-93.22290799999999,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
909 21ST AVE SE,44.986437,-93.222902,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
909 21ST AVE SE,44.987003,-93.222897,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
925 21ST AVE SE,44.987542,-93.222861,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
1095 21ST AVE SE,44.990838000000004,-93.22283900000001,1,Como,University,4,3,Diamond Lake,03/12/2019,00:00
1085 21ST AVE SE,44.990621000000004,-93.222819,1,Como,University,4,3,Diamond Lake,03/12/2019,00:00
1077 21ST AVE SE,44.990414,-93.222844,1,Como,University,4,3,Diamond Lake,03/12/2019,00:00
1069 21ST AVE SE,44.9902,-93.22286,1,Como,University,4,3,Diamond Lake,03/12/2019,00:00
1065 21ST AVE SE,44.990028,-93.222859,1,Como,University,4,3,Diamond Lake,03/12/2019,00:00
1029 20TH AVE SE,44.988708,-93.224233,1,Como,University,4,3,Diamond Lake,03/12/2019,00:00
1025 20TH AVE SE,44.988611,-93.224211,1,Como,University,4,3,Diamond Lake,03/12/2019,00:00
1023 20TH AVE SE,44.988461,-93.224198,1,Como,University,4,3,Diamond Lake,03/12/2019,00:00
1015 20TH AVE SE,44.988257,-93.224175,1,Como,University,4,3,Diamond Lake,03/12/2019,00:00
929 20TH AVE SE,44.98735,-93.224244,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
925 20TH AVE SE,44.987252000000005,-93.224246,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
921 20TH AVE SE,44.987086,-93.224238,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
917 20TH AVE SE,44.987006,-93.224238,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
905 20TH AVE SE,44.986724,-93.22421800000001,2,Como,University,4,3,Diamond Lake,03/12/2019,00:00
2495 18TH AVE S,44.95763,-93.248677,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2491 18TH AVE S,44.957494,-93.24852800000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2489 18TH AVE S,44.957889,-93.24849,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2487 18TH AVE S,44.958059000000006,-93.248614,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2485 18TH AVE S,44.958059000000006,-93.248614,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2483 18TH AVE S,44.95793,-93.248526,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2479 18TH AVE S,44.958184,-93.248692,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2477 18TH AVE S,44.958053,-93.248597,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2475 18TH AVE S,44.95824,-93.248717,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2473 18TH AVE S,44.958319,-93.248694,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2415 18TH AVE S,44.958383000000005,-93.24871999999999,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2413 18TH AVE S,44.958359,-93.248676,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2411 18TH AVE S,44.95857,-93.248595,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2409 18TH AVE S,44.958533,-93.248655,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2407 18TH AVE S,44.95858,-93.248681,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2405 18TH AVE S,44.958726,-93.248551,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2529 OGEMA PL,44.957001,-93.245182,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2527 OGEMA PL,44.957032,-93.245183,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2525 OGEMA PL,44.95712,-93.24540400000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2521 OGEMA PL,44.957017,-93.245212,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2519 OGEMA PL,44.957149,-93.245214,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2513 OGEMA PL,44.957638,-93.245464,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2509 OGEMA PL,44.957725,-93.245698,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2505 OGEMA PL,44.957676,-93.24569100000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2501 OGEMA PL,44.957689,-93.245665,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2771 OGEMA PL,44.957859,-93.245817,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2463 OGEMA PL,44.957938,-93.245992,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2461 OGEMA PL,44.957987,-93.246024,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2429 OGEMA PL,44.95824,-93.24613599999999,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2421 OGEMA PL,44.958366,-93.246481,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2411 OGEMA PL,44.958439,-93.24639599999999,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2419 OGEMA PL,44.958259000000005,-93.246381,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2409 OGEMA PL,44.958553,-93.246461,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2407 OGEMA PL,44.958505,-93.246421,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2405 OGEMA PL,44.958656,-93.246453,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1907 E. M. STATELY ST,44.956346,-93.245193,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1905 E. M. STATELY ST,44.956382,-93.245296,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1901 E. M. STATELY ST,44.95646,-93.245488,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1901 E. M. STATELY ST,44.956432,-93.245487,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1859 E. M. STATELY ST,44.95646,-93.245777,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1857 E. M. STATELY ST,44.956390999999996,-93.24565,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1855 E. M. STATELY ST,44.95639,-93.245653,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1853 E. M. STATELY ST,44.956379,-93.245888,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1851 E. M. STATELY ST,44.956396000000005,-93.245897,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1847 E. M. STATELY ST,44.95641,-93.245944,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1845 E. M. STATELY ST,44.9564,-93.24601700000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1835 E. M. STATELY ST,44.95649,-93.246332,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1833 E. M. STATELY ST,44.956561,-93.246361,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1831 E. M. STATELY ST,44.956371999999995,-93.246514,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1829 E. M. STATELY ST,44.956434,-93.24674300000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1815 E. M. STATELY ST,44.956733,-93.24758100000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1817 E. M. STATELY ST,44.956513,-93.247287,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1819 E. M. STATELY ST,44.956408,-93.246739,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2749 LONGFELLOW AVE S,44.951907,-93.24681899999999,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2747 LONGFELLOW AVE S,44.952242,-93.247028,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2745 LONGFELLOW AVE S,44.952267,-93.24655200000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2731 LONGFELLOW AVE S,44.95305,-93.246776,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2729 LONGFELLOW AVE S,44.953425,-93.246184,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2717 LONGFELLOW AVE S,44.953181,-93.2464,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2711 LONGFELLOW AVE S,44.953451,-93.24616800000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2709 LONGFELLOW AVE S,44.953547,-93.24620999999999,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2645 LONGFELLOW AVE S,44.954463,-93.24600000000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2643 LONGFELLOW AVE S,44.954526,-93.246044,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2937 LONGFELLOW AVE S,44.954553999999995,-93.246049,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2933 LONGFELLOW AVE S,44.954529,-93.246034,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2931 LONGFELLOW AVE S,44.954526,-93.246024,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2627 LONGFELLOW AVE S,44.954622,-93.24606800000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2617 LONGFELLOW AVE S,44.955019,-93.24612900000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2615 LONGFELLOW AVE S,44.955109,-93.24601700000001,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2611 LONGFELLOW AVE S,44.954966999999996,-93.246134,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2609 LONGFELLOW AVE S,44.955278,-93.246149,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2607 LONGFELLOW AVE S,44.955149,-93.246036,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2605 LONGFELLOW AVE S,44.955349,-93.246246,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2603 LONGFELLOW AVE S,44.955411,-93.246149,9,East Phillips,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2415 LAKE PL,44.958791999999995,-93.300793,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2415 LAKE PL,44.958819,-93.300636,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2401 LAKE PL,44.95916,-93.300481,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2407 LAKE PL,44.959042,-93.300466,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2309 LAKE PL,44.959790999999996,-93.299852,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
1927 JAMES AVE S,44.96269,-93.30051800000001,7,Lowry Hill,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
1709 MORGAN AVE S,44.967827,-93.304637,7,Kenwood,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
1767 KNOX AVE S,44.96568,-93.302111,7,Lowry Hill,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
1739 IRVING AVE S,44.966427,-93.299369,7,Lowry Hill,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2891 KNOX AVE S,44.949413,-93.304834,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2893 KNOX AVE S,44.94947,-93.304863,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2823 JAMES AVE S,44.952005,-93.303252,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2829 JAMES AVE S,44.951951,-93.303336,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2831 JAMES AVE S,44.951784,-93.303232,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2855 JAMES AVE S,44.950856,-93.303523,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2859 JAMES AVE S,44.950639,-93.303348,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2895 JAMES AVE S,44.949401,-93.30328100000001,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2897 JAMES AVE S,44.949376,-93.303512,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2921 JAMES AVE S,44.948962,-93.303453,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2919 JAMES AVE S,44.948838,-93.303438,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2915 JAMES AVE S,44.948839,-93.303301,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2909 JAMES AVE S,44.948963,-93.303381,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2907 JAMES AVE S,44.949028000000006,-93.303324,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2905 JAMES AVE S,44.949096000000004,-93.303381,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2881 HUMBOLDT AVE S,44.949443,-93.30082800000001,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2879 HUMBOLDT AVE S,44.949509,-93.300872,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2877 HUMBOLDT AVE S,44.949531,-93.300907,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2871 HUMBOLDT AVE S,44.949719,-93.300812,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2855 HUMBOLDT AVE S,44.950527,-93.30077299999999,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2831 HUMBOLDT AVE S,44.951985,-93.30039000000001,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
2803 HUMBOLDT AVE S,44.952034000000005,-93.299983,7,East Isles,Calhoun Isle,3,3,Diamond Lake,03/12/2019,00:00
525 11TH AVE SE,44.983855,-93.23852,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
203 8TH AVE SE,44.98264,-93.24553,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
217 8TH AVE SE,44.982543,-93.245512,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
217 8TH AVE SE,44.982618,-93.245921,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
219 8TH AVE SE,44.982592,-93.245506,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
221 8TH AVE SE,44.982535,-93.245316,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
227 8TH AVE SE,44.982648,-93.245121,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
303 8TH AVE SE,44.983146000000005,-93.244814,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
307 8TH AVE SE,44.983155,-93.244817,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
309 8TH AVE SE,44.983157,-93.24464499999999,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
311 8TH AVE SE,44.983207,-93.24463,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
319 8TH AVE SE,44.983364,-93.244477,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
327 8TH AVE SE,44.9837,-93.244263,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
419 8TH AVE SE,44.984603,-93.243756,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
427 8TH AVE SE,44.984744,-93.24361800000001,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
429 8TH AVE SE,44.984701,-93.243538,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
507 8TH AVE SE,44.985209999999995,-93.243041,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
505 8TH AVE SE,44.985057,-93.243312,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
503 8TH AVE SE,44.985208,-93.24310899999999,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
515 8TH AVE SE,44.985265000000005,-93.24294,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
521 8TH AVE SE,44.985465000000005,-93.242958,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
525 8TH AVE SE,44.985742,-93.242981,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
529 8TH AVE SE,44.985658,-93.242775,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
601 8TH AVE SE,44.985935999999995,-93.242398,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
619 8TH AVE SE,44.986474,-93.24225899999999,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
715 8TH AVE SE,44.98745,-93.241386,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
725 8TH AVE SE,44.987493,-93.241362,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
729 8TH AVE SE,44.98768,-93.241174,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
723 7TH AVE SE,44.988001000000004,-93.242437,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
725 7TH AVE SE,44.988003000000006,-93.242452,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
713 7TH AVE SE,44.988021,-93.242674,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
701 7TH AVE SE,44.987140000000004,-93.243511,3,Marcy Holmes,University,4,3,Diamond Lake,03/12/2019,00:00
1921 14TH AVE S,44.963083000000005,-93.255421,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1919 14TH AVE S,44.963148,-93.25541899999999,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1917 14TH AVE S,44.96328,-93.255408,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1915 14TH AVE S,44.963542,-93.255447,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1909 14TH AVE S,44.963858,-93.255333,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1907 14TH AVE S,44.963834000000006,-93.25537,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1904 14TH AVE S,44.9639,-93.25543,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1917 13TH AVE S,44.963521,-93.25657,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1915 13TH AVE S,44.963544,-93.256596,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1913 13TH AVE S,44.963544,-93.256575,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1905 13TH AVE S,44.963826,-93.256764,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1903 13TH AVE S,44.96369,-93.256714,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1807 10TH AVE S,44.964806,-93.25974699999999,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1813 10TH AVE S,44.964545,-93.259786,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1823 10TH AVE S,44.964087,-93.259847,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1913 10TH AVE S,44.963397,-93.25992099999999,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1915 10TH AVE S,44.96324,-93.259878,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1917 10TH AVE S,44.963205,-93.25989,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1819 ELLIOT AVE,44.964307,-93.261078,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1821 ELLIOT AVE,44.964276,-93.260959,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1823 ELLIOT AVE0,44.964271000000004,-93.260984,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
1825 ELLIOT AVE0,44.964284,-93.260991,6,Ventura Village,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2603 OAKLAND AVE S,44.95525,-93.266407,6,Phillips West,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2605 OAKLAND AVE S,44.955203000000004,-93.266428,6,Phillips West,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2607 OAKLAND AVE S,44.955082,-93.26639899999999,6,Phillips West,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2609 OAKLAND AVE S,44.955020000000005,-93.26639899999999,6,Phillips West,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2613 OAKLAND AVE S,44.954956,-93.266396,6,Phillips West,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2611 OAKLAND AVE S,44.954927000000005,-93.26638299999999,6,Phillips West,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2713 OAKLAND AVE S,44.953285,-93.26639399999999,6,Phillips West,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2727 OAKLAND AVE S,44.952952,-93.26642,6,Phillips West,Phillips,3,3,Diamond Lake,03/12/2019,00:00
2731 OAKLAND AVE S,44.952611,-93.266437,6,Phillips West,Phillips,3,3,Diamond Lake,03/12/2019,00:00
