Location,Latitude,Longitude,Neighborhood,Community,Ward,Day,Tow_Zone,Date,Time,Emergency
1109 WINTER ST NE,44.9917984009,-93.23658752440001,Como,Northeast,1,3,2,01/24/2018,00:00,Pembina
1769 BRYANT AVE S,44.966320037799996,-93.2905349731,Lowry Hill,Calhoun Isle,7,3,3,01/24/2018,00:00,Pembina
1111 MAIN ST NE,44.998966216999996,-93.26747131350001,Sheridan,Northeast,3,3,2,01/24/2018,00:00,Pembina
1105 WINTER ST NE,44.99179077149999,-93.2367019653,Beltrami,Northeast,3,3,2,01/24/2018,00:00,Pembina
2451 CLINTON AVE S,44.957508087200004,-93.2714920044,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
1715 LYN PARK AVE N,44.997127533000004,-93.2862014771,Near - North,Near North,5,3,1,01/24/2018,00:00,Pembina
703 5TH AVE N,44.9827766418,-93.2890014648,Sumner - Glenwood,Near North,5,3,3,01/24/2018,00:00,Pembina
2625 GIRARD AVE N,45.006774902299995,-93.2968978882,Jordan,Near North,5,3,1,01/24/2018,00:00,Pembina
1911 PILLSBURY AVE,44.963760376,-93.2808227539,Steven's Square - Loring Heights,Central,7,3,3,01/24/2018,00:00,Pembina
2619 GIRARD AVE N,45.006547999999995,-93.296899,Jordan,Near North,5,3,1,01/24/2018,00:00,Pembina
1017 46TH AVE N,45.038425445600005,-93.2937240601,Lind - Bohanon,Camden,4,3,1,01/24/2018,00:00,Pembina
705 5TH AVE N,44.982788085900005,-93.28907775879999,Sumner - Glenwood,Near North,5,3,3,01/24/2018,00:00,Pembina
2521 THOMAS AVE S,44.9561958313,-93.3137512207,Kenwood,Calhoun Isle,7,3,3,01/24/2018,00:00,Pembina
3405 HOLMES AVE,44.941036224399994,-93.2996368408,ECCO,Calhoun Isle,10,3,5,01/24/2018,00:00,Pembina
2523 CLINTON AVE S,44.9563713074,-93.2715606689,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
2535 CLINTON AVE S,44.9560317993,-93.2713317871,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
221 14TH ST W,44.9687614441,-93.28142547610001,Loring Park,Central,7,3,3,01/24/2018,00:00,Pembina
1717 LYN PARK AVE N,44.99723052979999,-93.2861862183,Near - North,Near North,5,3,1,01/24/2018,00:00,Pembina
4153 LONGFELLOW AVE S,44.9270019531,-93.24598693850001,Standish,Powderhorn,12,3,6,01/24/2018,00:00,Pembina
3507 14TH AVE S,44.939140319799996,-93.2549743652,Powderhorn Park,Powderhorn,9,3,6,01/24/2018,00:00,Pembina
2927 5TH AVE S,44.949310302700006,-93.2690582275,Phillips West,Phillips,6,3,3,01/24/2018,00:00,Pembina
4534 30TH AVE S,44.9204788208,-93.2296447754,Ericsson,Nokomis,12,2,6,01/23/2018,00:00,Pembina
710 12TH AVE N,44.9909362793,-93.29033660889999,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
3926 HUMBOLDT AVE N,45.026588439899996,-93.29816436770001,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
1064 13TH AVE SE,44.9898109436,-93.2332839966,Como,University,2,2,4,01/23/2018,00:00,Pembina
4532 30TH AVE S,44.9205207825,-93.2296600342,Ericsson,Nokomis,12,2,6,01/23/2018,00:00,Pembina
424 7TH AVE SE,44.985038757299996,-93.2450942993,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
2854 LINCOLN ST NE,45.0203704834,-93.2387542725,Audubon Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
5238 13TH AVE S,44.9078941345,-93.2563552856,Hale,Nokomis,11,2,6,01/23/2018,00:00,Pembina
1214 32ND ST W,44.9447784424,-93.29532623290001,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
150 62ND ST W,44.8905944824,-93.2818145752,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
3938 HUMBOLDT AVE N,45.026977539099995,-93.29811096190001,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
1810 DELL PL,44.9654464722,-93.2859344482,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
2612 39TH ST E,44.932216644300006,-93.2342834473,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
2606 UPTON AVE N,45.0063705444,-93.3145675659,Willard - Hay,Near North,4,2,1,01/23/2018,00:00,Pembina
2010 PILLSBURY AVE,44.961994171099995,-93.2812805176,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
1066 13TH AVE SE,44.989944458000004,-93.2332611084,Como,University,2,2,4,01/23/2018,00:00,Pembina
1300 32ND ST W,44.944774627700006,-93.2958679199,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3708 5TH AVE S,44.935626983599995,-93.26887512209998,Central,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
3908 10TH AVE S,44.931900024399994,-93.2599563599,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
518 7TH AVE SE,44.986663818400004,-93.2442550659,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
2220 EMERSON AVE S,44.960193634,-93.2944107056,East Isles,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
128 18TH ST E,44.965251922600004,-93.2756195068,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
3306 EMERSON AVE S,44.9425926208,-93.2946395874,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3934 HUMBOLDT AVE N,45.026836395299995,-93.2981414795,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
2622 PLEASANT ST SE,44.9545822144,-93.2830352783,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
106 10TH AVE NE,44.9973640442,-93.2667388916,St. Anthony West,Northeast,3,2,2,01/23/2018,00:00,Pembina
2646 UPTON AVE N,45.007446289099995,-93.3145675659,Willard - Hay,Near North,4,2,1,01/23/2018,00:00,Pembina
2018 PILLSBURY AVE,44.962062835699996,-93.2813644409,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
1082 13TH AVE SE,44.99036026,-93.2332611084,Como,University,2,2,4,01/23/2018,00:00,Pembina
524 7TH AVE SE,44.986530304,-93.24384307860001,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
5048 13TH AVE S,44.9122467041,-93.2559280396,Hale,Nokomis,11,2,6,01/23/2018,00:00,Pembina
1312 32ND ST W,44.944705963100006,-93.29637146,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
820 12TH AVE N,44.9908676147,-93.2907943726,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
3904 10TH AVE S,44.9320297241,-93.2599868774,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
2020 PILLSBURY AVE,44.9618453979,-93.2814178467,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
4502 1ST AVE S,44.9213485718,-93.2766952515,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
3230 ALDRICH AVE N,45.0141029358,-93.2892837524,McKinley,Camden,4,2,1,01/23/2018,00:00,Pembina
3314 EMERSON AVE S,44.9424858093,-93.29460144040002,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2606 PLEASANT ST SE,44.9553108215,-93.2831192017,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
114 10TH AVE NE,44.9973907471,-93.2670211792,St. Anthony West,Northeast,3,2,2,01/23/2018,00:00,Pembina
1704 CLIFTON AVE,44.965507507299996,-93.2826538086,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
124 18TH ST E,44.9652175903,-93.27565002440001,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
616 7TH AVE SE,44.986763000500005,-93.2433166504,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
2840 LINCOLN ST NE,45.0197257996,-93.2382888794,Audubon Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
5012 13TH AVE S,44.9122047424,-93.25604248049999,Hale,Nokomis,11,2,6,01/23/2018,00:00,Pembina
1314 32ND ST W,44.9447135925,-93.2965011597,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
140 62ND ST W,44.8906478882,-93.2816619873,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
3140 15TH AVE S,44.946838378900004,-93.2537765503,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
320 13TH AVE SE,44.992343902600005,-93.2333526611,Como,University,1,2,2,01/23/2018,00:00,Pembina
3720 10TH AVE S,44.9352416992,-93.259979248,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
118 10TH AVE NE,44.997356414799995,-93.26705169680001,St. Anthony West,Northeast,3,2,2,01/23/2018,00:00,Pembina
238 CLIFTON AVE,44.9659233093,-93.283203125,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
120 18TH ST E,44.9653587341,-93.2757492065,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
2712 UPTON AVE N,45.0082054138,-93.3145446777,Willard - Hay,Near North,4,2,1,01/23/2018,00:00,Pembina
702 7TH AVE SE,44.987434387200004,-93.24284362790002,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
5020 14TH AVE S,44.911907196,-93.25505828860001,Hale,Nokomis,11,2,6,01/23/2018,00:00,Pembina
1322 32ND ST W,44.944744110100004,-93.2966690063,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3704 5TH AVE S,44.9357223511,-93.26885223389999,Central,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
236 CLIFTON AVE,44.965900421099995,-93.2830505371,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
2714 UPTON AVE N,45.0083427429,-93.3145294189,Willard - Hay,Near North,4,2,1,01/23/2018,00:00,Pembina
3038 15TH AVE S,44.9472236633,-93.25378417969999,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
2100 PILLSBURY AVE,44.96151733399999,-93.28142547610001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
324 13TH AVE SE,44.99243927,-93.2333908081,Como,University,1,2,2,01/23/2018,00:00,Pembina
136 62ND ST W,44.8906517029,-93.2815170288,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
3644 10TH AVE S,44.9362716675,-93.2599563599,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
4512 1ST AVE S,44.9209976196,-93.27667999270001,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
2954 ALDRICH AVE N,45.011142730699994,-93.28924560549999,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
2604 PLEASANT ST SE,44.9554214478,-93.2830123901,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2810 39TH ST E,44.932357788100006,-93.23184967040001,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
110 18TH ST E,44.9652862549,-93.27574157709999,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
2108 PILLSBURY AVE,44.9614830017,-93.2813034058,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
704 7TH AVE SE,44.9872894287,-93.2428207397,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
706 7TH AVE SE,44.9871902466,-93.24368286129999,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
2734 LINCOLN ST NE,45.0179672241,-93.2386398315,Audubon Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
5020 14TH AVE S,44.9115486145,-93.2548294067,Hale,Nokomis,11,2,6,01/23/2018,00:00,Pembina
1400 32ND ST W,44.9448013306,-93.2972106934,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
1110 HUMBOLDT AVE N,44.989307403599994,-93.29823303219999,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
300 CLIFTON AVE,44.965965271,-93.2834014893,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
110 18TH ST E,44.965282440200006,-93.275894165,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
3030 15TH AVE S,44.947353363000005,-93.2537612915,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
1420 32ND ST W,44.944736480699994,-93.29788970950001,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
124 62ND ST W,44.8906364441,-93.28085327149999,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
3640 10TH AVE S,44.9364395142,-93.2599868774,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
2946 ALDRICH AVE N,45.010898590100005,-93.28922271729999,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
304 CLIFTON AVE,44.9660148621,-93.2835922241,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
2112 PILLSBURY AVE,44.9615631104,-93.28099060059999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
712 7TH AVE SE,44.987873077399996,-93.24281311040001,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
2706 LINCOLN ST NE,45.0175743103,-93.23824310299999,Audubon Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
5044 14TH AVE S,44.910705566400004,-93.2549438477,Hale,Nokomis,11,2,6,01/23/2018,00:00,Pembina
120 62ND ST W,44.8906211853,-93.2802963257,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
3010 20TH AVE S,44.947978973400005,-93.2438659668,Corcoran,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
4538 1ST AVE S,44.92029953,-93.2767028809,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
108 18TH ST E,44.965351104700005,-93.27598571780001,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
714 7TH AVE SE,44.987873077399996,-93.24281311040001,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
5048 14TH AVE S,44.910705566400004,-93.2549438477,Hale,Nokomis,11,2,6,01/23/2018,00:00,Pembina
1022 25TH AVE SE,44.988578796400006,-93.2176818848,Como,University,1,2,4,01/23/2018,00:00,Pembina
1440 32ND ST W,44.944770813000005,-93.2993164063,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
1904 FREMONT AVE S,44.964015960699996,-93.29566192629999,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
2930 ALDRICH AVE N,45.010452270500004,-93.2892532349,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
3400 EMERSON AVE S,44.9412117004,-93.2944793701,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
106 18TH ST E,44.965351104700005,-93.2760620117,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
2624 THOMAS AVE N,45.0068206787,-93.31329345700001,Willard - Hay,Near North,4,2,1,01/23/2018,00:00,Pembina
2118 PILLSBURY AVE,44.9611930847,-93.28126525879999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
718 7TH AVE SE,44.987873077399996,-93.24281311040001,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
122 62ND ST W,44.8906555176,-93.2802047729,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
2930 ALDRICH AVE N,45.010383606000005,-93.28924560549999,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
2600 PLEASANT ST SE,44.9554214478,-93.2830123901,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
126 11TH AVE NE,44.9982528687,-93.2675094604,St. Anthony West,Northeast,3,2,2,01/23/2018,00:00,Pembina
310 CLIFTON AVE,44.9660644531,-93.28372955319999,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
3022 15TH AVE S,44.9476890564,-93.25378417969999,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
2120 PILLSBURY AVE,44.9609832764,-93.28100585940001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2550 LINCOLN ST NE,45.0146102905,-93.23857879639999,Audubon Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
5204 14TH AVE S,44.9086608887,-93.2550201416,Hale,Nokomis,11,2,6,01/23/2018,00:00,Pembina
118 62ND ST W,44.8906707764,-93.2800750732,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
614 ADAMS ST NE,44.9956092834,-93.2563018799,St. Anthony East,Northeast,3,2,2,01/23/2018,00:00,Pembina
2726 37TH ST E,44.9359016418,-93.23287200930001,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
2626 THOMAS AVE N,45.006927490200006,-93.3132858276,Willard - Hay,Near North,4,2,1,01/23/2018,00:00,Pembina
3022 15TH AVE S,44.9477272034,-93.2537689209,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
3418 EMERSON AVE S,44.9406967163,-93.2947158813,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
312 CLIFTON AVE,44.966106414799995,-93.2837905884,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
2636 THOMAS AVE N,45.007064819300005,-93.3132858276,Willard - Hay,Near North,4,2,1,01/23/2018,00:00,Pembina
1064 25TH AVE SE,44.99007415770001,-93.21766662600001,Como,University,1,2,4,01/23/2018,00:00,Pembina
12 18TH ST E,44.9650268555,-93.2772064209,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
2200 PILLSBURY AVE,44.9608345032,-93.28099060059999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
5440 14TH AVE S,44.903549194300005,-93.25534057620001,Hale,Nokomis,11,2,6,01/23/2018,00:00,Pembina
112 62ND ST W,44.890644073500006,-93.27982330319999,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
3424 EMERSON AVE S,44.940410613999994,-93.2944793701,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2600 PLEASANT ST SE,44.956703186000006,-93.28288269040002,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
632 ADAMS ST NE,44.9960975647,-93.2563018799,St. Anthony East,Northeast,3,2,2,01/23/2018,00:00,Pembina
322 CLIFTON AVE,44.9663772583,-93.2845230103,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
3548 DUPONT AVE S,44.9379425049,-93.29331970209999,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2202 PILLSBURY AVE,44.9608345032,-93.28099060059999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
1078 25TH AVE SE,44.9904098511,-93.2176589966,Como,University,1,2,4,01/23/2018,00:00,Pembina
3618 5TH AVE S,44.937061309799994,-93.26886749270001,Central,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
1402 GIRARD AVE N,44.9932975769,-93.29713439940001,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
2718 ALDRICH AVE N,45.0084152222,-93.2892303467,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
802 MAIN ST NE,44.9960517883,-93.26552581790001,St. Anthony West,Northeast,3,2,2,01/23/2018,00:00,Pembina
2206 PILLSBURY AVE,44.9604644775,-93.28126525879999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
1768 FREMONT AVE S,44.9663352966,-93.2956466675,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
3614 5TH AVE S,44.9372901917,-93.26886749270001,Central,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
3428 EMERSON AVE S,44.9403038025,-93.2944412231,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
318 CLIFTON AVE,44.9662742615,-93.284324646,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
3544 DUPONT AVE S,44.938037872299994,-93.2933273315,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2708 37TH ST E,44.935962677,-93.2332611084,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
106 62ND ST W,44.8906288147,-93.2797775269,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
3608 5TH AVE S,44.9375152588,-93.26886749270001,Central,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
10 18TH ST E,44.9656944275,-93.2767333984,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
1158 ADAMS ST NE,44.9997177124,-93.2564697266,Logan Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
3528 DUPONT AVE S,44.9386405945,-93.2932739258,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
8 18TH ST E,44.9649391174,-93.277671814,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
2500 THOMAS AVE N,45.0052261353,-93.31331634520001,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
2212 PILLSBURY AVE,44.9601020813,-93.2812194824,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
710 8TH AVE SE,44.9871025085,-93.24161529540001,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
5700 15TH AVE S,44.8996582031,-93.2535324097,Diamond Lake,Nokomis,11,2,6,01/23/2018,00:00,Pembina
30 62ND ST W,44.890712738000005,-93.27905273440001,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
406 CLIFTON AVE,44.966846466099994,-93.28560638430001,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
2504 THOMAS AVE N,45.0052986145,-93.3133087158,Willard - Hay,Near North,5,2,1,01/23/2018,00:00,Pembina
2214 PILLSBURY AVE,44.960182189899996,-93.2809143066,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
712 8TH AVE SE,44.986965179399995,-93.2413635254,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
814 33RD ST E,44.9431838989,-93.2616500854,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
2220 ALDRICH AVE N,45.0023727417,-93.2895050049,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
3500 EMERSON AVE S,44.939239502,-93.2946395874,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
410 CLIFTON AVE,44.9669113159,-93.2857131958,Loring Park,Central,7,2,3,01/23/2018,00:00,Pembina
520 HUMBOLDT AVE N,44.983310699499995,-93.2981414795,Harrison,Near North,5,2,3,01/23/2018,00:00,Pembina
1100 25TH AVE SE,44.9911003113,-93.21766662600001,Como,University,1,2,4,01/23/2018,00:00,Pembina
3540 5TH AVE S,44.938247680699995,-93.2688827515,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
2126 ALDRICH AVE N,45.0012435913,-93.28949737549999,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
1618 ADAMS ST NE,45.0045585632,-93.2562713623,Logan Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
2304 PILLSBURY AVE,44.9596672058,-93.28108978270001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
12 62ND ST W,44.8907928467,-93.2787857056,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
3528 5TH AVE S,44.93859481810001,-93.2688980103,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
2128 ALDRICH AVE N,45.001239776599995,-93.28946685790001,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
3500 EMERSON AVE S,44.939533233599995,-93.2946395874,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2508 PLEASANT AVE,44.956943511999995,-93.2826919556,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2312 PILLSBURY AVE,44.959632873500006,-93.2810516357,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
628 8TH AVE SE,44.9871368408,-93.24173736569999,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
4 62ND ST W,44.8908195496,-93.278465271,Windom,Southwest,11,2,5,01/23/2018,00:00,Pembina
3508 EMERSON AVE S,44.9391708374,-93.2944793701,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
524 HUMBOLDT AVE N,44.9834289551,-93.29814910889999,Harrison,Near North,5,2,3,01/23/2018,00:00,Pembina
3520 5TH AVE S,44.938915252700006,-93.2688980103,Central,Powderhorn,9,2,5,01/23/2018,00:00,Pembina
550 HUMBOLDT AVE N,44.983757018999995,-93.2981338501,Harrison,Near North,5,2,3,01/23/2018,00:00,Pembina
2102 ALDRICH AVE N,45.000366210900005,-93.2894821167,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
3516 EMERSON AVE S,44.9390220642,-93.2946395874,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2500 PLEASANT AVE,44.95703125,-93.282875061,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
