Location,Latitude,Longitude,Ward,Neighborhood,Community,Tow_Zone,Day,Emergency,Date,Time
COLFAX AVE S,44.94024,-93.292036,10,South Uptown,Calhoun Isle,5,3,Armatage,02/26/2019,00:00
QUINCY ST NE,44.995751,-93.25115500000001,3,St. Anthony East,Northeast,2,3,Armatage,02/26/2019,00:00
BROOK AVE SE,44.986598,-93.229564,2,Como,University,4,3,Armatage,02/26/2019,00:00
6TH ST N,45.013723,-93.286524,4,McKinley,Camden,1,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.949352000000005,-93.285422,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
THOMAS AVE N,44.997396,-93.313402,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
COLUMBUS AVE S,44.953759000000005,-93.26365799999999,6,Phillips West,Phillips,3,3,Armatage,02/26/2019,00:00
COLFAX AVE S,44.94024,-93.29203299999999,10,South Uptown,Calhoun Isle,5,3,Armatage,02/26/2019,00:00
HUMBOLDT AVE N,45.014396999999995,-93.298165,4,Folwell,Camden,1,3,Armatage,02/26/2019,00:00
BROOK AVE SE,44.986585999999996,-93.229704,2,Como,University,4,3,Armatage,02/26/2019,00:00
SNELLING AVE S,44.926316,-93.220037,12,Hiawatha,Longfellow,6,3,Armatage,02/26/2019,00:00
17TH AVE S,44.940863,-93.24995899999999,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
COLFAX AVE S,44.940692,-93.291873,10,South Uptown,Calhoun Isle,5,3,Armatage,02/26/2019,00:00
5TH ST NE,45.000101,-93.260326,3,Sheridan,Northeast,2,2,Armatage,02/25/2019,00:00
FREMONT AVE S,44.942462,-93.29574699999999,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
FREMONT AVE S,44.942516999999995,-93.295837,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.990494,-93.21644,1,Como,University,4,2,Armatage,02/25/2019,00:00
10TH AVE S,44.934734000000006,-93.26000400000001,9,Powderhorn Park,Powderhorn,6,2,Armatage,02/25/2019,00:00
16TH AVE S,44.942474,-93.25133000000001,9,Powderhorn Park,Powderhorn,6,2,Armatage,02/25/2019,00:00
COLUMBUS AVE S,44.955339,-93.263891,6,Phillips West,Phillips,3,2,Armatage,02/25/2019,00:00
RUSSELL AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
16TH ST E,44.967156,-93.265426,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.926353000000006,-93.22014200000001,12,Hiawatha,Longfellow,6,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.967673,-93.261167,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
5TH AVE S,44.944503999999995,-93.26890999999999,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
COLUMBUS AVE S,44.955627,-93.26379200000001,6,Phillips West,Phillips,3,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.987715,-93.241336,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
16TH AVE SE,44.989046,-93.229479,1,Como,University,4,2,Armatage,02/25/2019,00:00
5TH ST NE,44.999398,-93.260262,3,Sheridan,Northeast,2,2,Armatage,02/25/2019,00:00
FREMONT AVE S,44.943896,-93.29565,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.926346,-93.220148,12,Hiawatha,Longfellow,6,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.967636,-93.26113199999999,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
10TH AVE S,44.934668,-93.26002199999999,9,Powderhorn Park,Powderhorn,6,2,Armatage,02/25/2019,00:00
19TH AVE S,44.942493,-93.244598,9,Corcoran,Powderhorn,6,2,Armatage,02/25/2019,00:00
61ST ST W,44.892293,-93.30523000000001,13,Armatage,Southwest,5,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.957491,-93.275299,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
RUSSELL AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.032722,-93.29830600000001,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
FREMONT AVE S,44.944390999999996,-93.29584799999999,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.989288,-93.216475,1,Como,University,4,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.967487,-93.261258,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
5TH AVE S,44.944213,-93.268978,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
RUSSELL AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.987039,-93.241632,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.032689000000005,-93.298312,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
5TH ST NE,44.999134000000005,-93.260284,3,Sheridan,Northeast,2,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.967432,-93.261264,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
11TH AVE NE,44.997951,-93.269026,3,St. Anthony West,Northeast,2,2,Armatage,02/25/2019,00:00
61ST ST W,44.892520000000005,-93.308406,13,Armatage,Southwest,5,2,Armatage,02/25/2019,00:00
15TH AVE SE,44.99001,-93.230773,1,Como,University,4,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.032616,-93.298326,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
16TH ST E,44.967449,-93.265984,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
5TH AVE S,44.942912,-93.269014,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
5TH AVE S,44.943034999999995,-93.269014,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.967417,-93.261292,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
16TH AVE S,44.940328,-93.251363,9,Powderhorn Park,Powderhorn,6,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.956877,-93.27532099999999,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.985908,-93.24222900000001,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.989118,-93.216459,1,Como,University,4,2,Armatage,02/25/2019,00:00
5TH AVE S,44.942574,-93.26899399999999,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.967427,-93.26131,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
UPTON AVE N,44.997648999999996,-93.314634,5,Willard - Hay,Near North,1,2,Armatage,02/25/2019,00:00
61ST ST W,44.892518,-93.30845500000001,13,Armatage,Southwest,5,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.956255999999996,-93.275312,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.985948,-93.242214,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
16TH ST E,44.967157,-93.266832,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.927301,-93.22074599999999,12,Hiawatha,Longfellow,6,2,Armatage,02/25/2019,00:00
5TH AVE S,44.941854,-93.26898299999999,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
5TH AVE S,44.942329,-93.268834,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
MAIN ST NE,44.996026,-93.265495,3,St. Anthony West,Northeast,2,2,Armatage,02/25/2019,00:00
HAYES ST NE,45.026105,-93.234594,1,Waite Park,Northeast,2,2,Armatage,02/25/2019,00:00
61ST ST W,44.892513,-93.308406,13,Armatage,Southwest,5,2,Armatage,02/25/2019,00:00
COLUMBUS AVE S,44.954439,-93.263922,6,Phillips West,Phillips,3,2,Armatage,02/25/2019,00:00
QUEEN AVE N,45.004277,-93.307905,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
6TH ST N,45.012104,-93.286394,5,Hawthorne,Near North,1,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.029177000000004,-93.298287,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.988686,-93.216494,1,Como,University,4,2,Armatage,02/25/2019,00:00
5TH AVE S,44.942036,-93.268974,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
5TH AVE S,44.941992,-93.268974,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
5TH AVE S,44.942377,-93.269009,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
37TH ST E,44.936069,-93.257177,9,Powderhorn Park,Powderhorn,6,2,Armatage,02/25/2019,00:00
UPTON AVE N,44.997832,-93.314646,5,Willard - Hay,Near North,1,2,Armatage,02/25/2019,00:00
16TH AVE S,44.936398,-93.25133199999999,9,Powderhorn Park,Powderhorn,6,2,Armatage,02/25/2019,00:00
61ST ST W,44.892556,-93.307748,13,Armatage,Southwest,5,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.955608000000005,-93.275307,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
34TH ST E,44.941376,-93.2763,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
6TH ST NE,44.998954,-93.25888499999999,3,Sheridan,Northeast,2,2,Armatage,02/25/2019,00:00
15TH AVE S,44.964473,-93.254061,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.929514000000005,-93.222359,12,Hiawatha,Longfellow,6,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE S,44.959754,-93.29831,7,East Isles,Calhoun Isle,3,2,Armatage,02/25/2019,00:00
5TH AVE S,44.942181,-93.268986,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.96728,-93.2612,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
2ND AVE N,44.9789,-93.317188,7,Bryn - Mawr,Calhoun Isle,3,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.95561,-93.275309,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
SHERIDAN AVE N,45.004277,-93.307905,5,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.029140000000005,-93.298282,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
6TH ST NE,44.999248,-93.25892900000001,3,Sheridan,Northeast,2,2,Armatage,02/25/2019,00:00
15TH AVE S,44.964432,-93.254091,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
16TH ST E,44.96714,-93.266798,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.988597,-93.216476,1,Como,University,4,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.967208,-93.261061,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
37TH ST E,44.935776000000004,-93.257409,9,Powderhorn Park,Powderhorn,6,2,Armatage,02/25/2019,00:00
COLUMBUS AVE S,44.953752,-93.263761,6,Phillips West,Phillips,3,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.984919,-93.24336,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
6TH ST N,45.01427,-93.286514,4,McKinley,Camden,1,2,Armatage,02/25/2019,00:00
15TH AVE SE,44.99041,-93.230747,1,Como,University,4,2,Armatage,02/25/2019,00:00
15TH AVE S,44.964395,-93.254103,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
16TH AVE S,44.933699,-93.25115799999999,8,Bancroft,Powderhorn,6,2,Armatage,02/25/2019,00:00
SHERIDAN AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
15TH AVE SE,44.990803,-93.23076800000001,1,Como,University,4,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.028726,-93.298252,4,Webber - Camden,Camden,1,2,Armatage,02/25/2019,00:00
16TH ST E,44.967139,-93.267037,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
FREMONT AVE S,44.945396,-93.295603,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE S,44.95888,-93.298425,7,East Isles,Calhoun Isle,3,2,Armatage,02/25/2019,00:00
5TH AVE S,44.941275,-93.26895999999999,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
5TH AVE S,44.941216,-93.268952,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.967069,-93.260948,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
UPTON AVE N,45.000861,-93.314625,5,Willard - Hay,Near North,1,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.956024,-93.275296,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.956012,-93.2753,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
COLUMBUS AVE S,44.953117999999996,-93.263913,6,Phillips West,Phillips,3,2,Armatage,02/25/2019,00:00
6TH ST NE,45.000187,-93.258901,3,Sheridan,Northeast,2,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.932905,-93.224788,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.988477,-93.21648499999999,1,Como,University,4,2,Armatage,02/25/2019,00:00
5TH AVE S,44.941086,-93.268824,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
5TH AVE S,44.94102,-93.268968,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
10TH AVE S,44.930224,-93.260053,8,Bancroft,Powderhorn,6,2,Armatage,02/25/2019,00:00
HAYES ST NE,45.019782,-93.234611,1,Audubon Park,Northeast,2,2,Armatage,02/25/2019,00:00
SHERIDAN AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
FREMONT AVE S,44.945912,-93.29588000000001,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.932906,-93.224786,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
5TH AVE S,44.941116,-93.269048,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.966986999999996,-93.260541,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
16TH AVE S,44.933184000000004,-93.25123599999999,8,Bancroft,Powderhorn,6,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.956106,-93.27529,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.9847,-93.243639,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
SHERIDAN AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
37TH AVE N,45.022296000000004,-93.309003,4,Cleveland,Camden,1,2,Armatage,02/25/2019,00:00
26TH AVE SE,44.987578000000006,-93.21650799999999,2,Como,University,4,2,Armatage,02/25/2019,00:00
36TH ST E,44.937753,-93.261528,9,Powderhorn Park,Powderhorn,6,2,Armatage,02/25/2019,00:00
UPTON AVE N,45.003510999999996,-93.31461800000001,5,Willard - Hay,Near North,1,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.984677000000005,-93.243876,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
34TH ST E,44.941385,-93.27681700000001,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
34TH ST E,44.941377,-93.27689000000001,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
15TH AVE SE,44.991652,-93.23076999999999,1,Como,University,2,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.023709000000004,-93.298149,4,Folwell,Camden,1,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.933946,-93.225572,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
5TH AVE S,44.940426,-93.268964,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
5TH AVE S,44.940481,-93.268959,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
16TH AVE S,44.931936,-93.251136,8,Bancroft,Powderhorn,6,2,Armatage,02/25/2019,00:00
19TH AVE S,44.939231,-93.244715,9,Corcoran,Powderhorn,6,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.957544,-93.27529200000001,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.984536999999996,-93.243636,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
SHERIDAN AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
34TH ST E,44.941371000000004,-93.277036,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
FREMONT AVE S,44.945974,-93.29584100000001,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
FREMONT AVE S,44.945793,-93.29583199999999,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
5TH AVE S,44.940346999999996,-93.26880600000001,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
36TH ST E,44.937776,-93.260644,9,Powderhorn Park,Powderhorn,6,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.957694000000004,-93.27528000000001,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
34TH ST E,44.941362,-93.27734,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
15TH AVE SE,44.991832,-93.230754,1,Como,University,2,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.023556,-93.298137,4,Folwell,Camden,1,2,Armatage,02/25/2019,00:00
19TH ST E,44.964027,-93.25461800000001,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
37TH AVE N,45.022296999999995,-93.314099,4,Cleveland,Camden,1,2,Armatage,02/25/2019,00:00
10TH AVE S,44.923891999999995,-93.260058,11,Northrop,Nokomis,6,2,Armatage,02/25/2019,00:00
HAYES ST NE,45.015513,-93.234572,1,Audubon Park,Northeast,2,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.984588,-93.244014,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
SHERIDAN AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
6TH ST N,45.018636,-93.28648199999999,4,McKinley,Camden,1,2,Armatage,02/25/2019,00:00
34TH ST E,44.94138,-93.277415,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.023491,-93.29814300000001,4,Folwell,Camden,1,2,Armatage,02/25/2019,00:00
6TH ST NE,45.012236,-93.259158,1,Holland,Northeast,2,2,Armatage,02/25/2019,00:00
5TH AVE S,44.939885,-93.26894899999999,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
UPTON AVE N,45.003776,-93.314615,5,Willard - Hay,Near North,1,2,Armatage,02/25/2019,00:00
COLFAX AVE S,44.929856,-93.292249,10,East Harriet,Southwest,5,2,Armatage,02/25/2019,00:00
19TH AVE S,44.939246999999995,-93.244615,9,Corcoran,Powderhorn,6,2,Armatage,02/25/2019,00:00
29TH AVE S,44.9086,-93.231018,12,Keewaydin,Nokomis,6,2,Armatage,02/25/2019,00:00
COLUMBUS AVE S,44.953022999999995,-93.264134,6,Phillips West,Phillips,3,2,Armatage,02/25/2019,00:00
34TH ST E,44.941361,-93.277608,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.984164,-93.244037,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
15TH AVE SE,44.991939,-93.230784,1,Como,University,2,2,Armatage,02/25/2019,00:00
15TH AVE SE,44.991884000000006,-93.230776,1,Como,University,2,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.023352,-93.298148,4,Folwell,Camden,1,2,Armatage,02/25/2019,00:00
19TH ST E,44.964006,-93.25565999999999,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
10TH AVE S,44.967801,-93.259694,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
10TH AVE S,44.92382,-93.26004499999999,11,Northrop,Nokomis,6,2,Armatage,02/25/2019,00:00
COLFAX AVE S,44.928484999999995,-93.292126,10,East Harriet,Southwest,5,2,Armatage,02/25/2019,00:00
SHERIDAN AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
HARRIET AVE S,44.952487,-93.285618,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
6TH ST NE,45.012374,-93.25917,1,Holland,Northeast,2,2,Armatage,02/25/2019,00:00
EMERSON AVE S,44.946393,-93.294669,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.934486,-93.225964,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
25TH AVE SE,44.987592,-93.217738,2,Como,University,4,2,Armatage,02/25/2019,00:00
5TH AVE S,44.939202,-93.26884,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
19TH AVE S,44.937344,-93.244895,12,Standish,Powderhorn,6,2,Armatage,02/25/2019,00:00
29TH AVE S,44.907659,-93.23110799999999,12,Keewaydin,Nokomis,6,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.957865999999996,-93.275313,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
34TH ST W,44.941346,-93.278194,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
15TH AVE SE,44.992073,-93.230783,1,Como,University,2,2,Armatage,02/25/2019,00:00
15TH AVE SE,44.991982,-93.23078100000001,1,Como,University,2,2,Armatage,02/25/2019,00:00
10TH AVE S,44.967745,-93.259826,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
EMERSON AVE S,44.946391,-93.29458699999999,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
EMERSON AVE S,44.946388,-93.294585,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
10TH AVE S,44.923722999999995,-93.260026,11,Northrop,Nokomis,6,2,Armatage,02/25/2019,00:00
UPTON AVE N,45.00567,-93.31460600000001,5,Willard - Hay,Near North,1,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.957852,-93.275352,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.983961,-93.243948,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.022669,-93.298154,4,Folwell,Camden,1,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.934560999999995,-93.226003,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
5TH AVE S,44.938513,-93.26911899999999,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
5TH AVE S,44.938394,-93.26890999999999,9,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
16TH AVE S,44.928118,-93.25113,8,Bancroft,Powderhorn,6,2,Armatage,02/25/2019,00:00
COLFAX AVE S,44.927095,-93.292103,10,East Harriet,Southwest,5,2,Armatage,02/25/2019,00:00
GARFIELD ST NE,45.016591,-93.23327900000001,1,Audubon Park,Northeast,2,2,Armatage,02/25/2019,00:00
34TH ST W,44.941363,-93.27847,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
SHERIDAN AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
7TH ST NE,45.014143,-93.257932,1,Holland,Northeast,2,2,Armatage,02/25/2019,00:00
10TH AVE S,44.967645000000005,-93.259781,6,Elliot Park,Central,3,2,Armatage,02/25/2019,00:00
25TH AVE SE,44.989278000000006,-93.21771899999999,1,Como,University,4,2,Armatage,02/25/2019,00:00
UPTON AVE N,45.006234,-93.314552,4,Willard - Hay,Near North,1,2,Armatage,02/25/2019,00:00
COLUMBUS AVE S,44.952962,-93.264753,6,Phillips West,Phillips,3,2,Armatage,02/25/2019,00:00
34TH ST W,44.941369,-93.27863,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.983613,-93.24431,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
SHERIDAN AVE N,45.012609999999995,-93.312348,4,Jordan,Near North,1,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE N,45.021131,-93.298146,4,Folwell,Camden,1,2,Armatage,02/25/2019,00:00
EMERSON AVE S,44.94619,-93.294662,10,South Uptown,Calhoun Isle,5,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.935654,-93.226849,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.935604999999995,-93.226813,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
36TH ST E,44.937749,-93.252234,9,Powderhorn Park,Powderhorn,6,2,Armatage,02/25/2019,00:00
34TH ST W,44.941365999999995,-93.27873100000001,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
8TH AVE SE,44.983563000000004,-93.244309,3,Marcy Holmes,University,4,2,Armatage,02/25/2019,00:00
HARRIET AVE S,44.952870000000004,-93.285488,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
7TH ST NE,45.014271,-93.257926,1,Holland,Northeast,2,2,Armatage,02/25/2019,00:00
19TH ST E,44.964108,-93.266163,6,Ventura Village,Phillips,3,2,Armatage,02/25/2019,00:00
SNELLING AVE S,44.935779,-93.226954,12,Howe,Longfellow,6,2,Armatage,02/25/2019,00:00
HUMBOLDT AVE S,44.956491,-93.298198,7,East Isles,Calhoun Isle,3,2,Armatage,02/25/2019,00:00
25TH AVE SE,44.99018,-93.217715,1,Como,University,4,2,Armatage,02/25/2019,00:00
5TH AVE S,44.937416,-93.26883199999999,8,Central,Powderhorn,5,2,Armatage,02/25/2019,00:00
ELLIOT AVE,44.923602,-93.261266,11,Northrop,Nokomis,6,2,Armatage,02/25/2019,00:00
UPTON AVE N,45.00719,-93.314617,4,Willard - Hay,Near North,1,2,Armatage,02/25/2019,00:00
16TH AVE S,44.927822,-93.250985,8,Bancroft,Powderhorn,6,2,Armatage,02/25/2019,00:00
19TH AVE S,44.934473,-93.244881,12,Standish,Powderhorn,6,2,Armatage,02/25/2019,00:00
STEVENS AVE S,44.958014,-93.275336,10,Whittier,Powderhorn,3,2,Armatage,02/25/2019,00:00
34TH ST W,44.941340000000004,-93.279116,8,Lyndale,Powderhorn,5,2,Armatage,02/25/2019,00:00
