X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.218567999913205,44.971003000188375,1886,271119312423,2019-02-21T00:00:00.000Z,2716 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.971003,-93.218568,2,University,Prospect Park - East River Road,4,2,Yale
-93.246128000107092,44.954667999628555,1887,271119348356,2019-02-21T00:00:00.000Z,2624 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954668,-93.246128,9,Phillips,East Phillips,3,2,Yale
-93.291796999931591,45.006274999891389,1888,271119349462,2019-02-21T00:00:00.000Z,2608 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.006275,-93.291797,5,Near North,Hawthorne,1,2,Yale
-93.289349000356026,44.95341600034817,1889,271119345243,2019-02-21T00:00:00.000Z,2712 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.953416,-93.289349,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.310743000389095,44.999828000262028,1890,271119340617,2019-02-21T00:00:00.000Z,2010 RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.999828,-93.310743,5,Near North,Willard - Hay,1,2,Yale
-93.29365300008584,45.027640000385759,1891,271119343496,2019-02-21T00:00:00.000Z,1108 40TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.02764,-93.293653,4,Camden,Webber - Camden,1,2,Yale
-93.310751999904824,44.999798999824009,1892,271119340618,2019-02-21T00:00:00.000Z,2006 RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.999799,-93.310752,5,Near North,Willard - Hay,1,2,Yale
-93.254367999683382,45.012054000191995,1893,271119347595,2019-02-21T00:00:00.000Z,2322 MADISON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012054,-93.254368,1,Northeast,Holland,2,2,Yale
-93.249952000184635,44.952673000258812,1894,271119341561,2019-02-21T00:00:00.000Z,2736 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952673,-93.249952,9,Phillips,East Phillips,3,2,Yale
-93.30317500032595,45.016974999596584,1895,271119351057,2019-02-21T00:00:00.000Z,3402 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.016975,-93.303175,4,Camden,Folwell,1,2,Yale
-93.224661000304877,44.900386000113883,1896,271119341104,2019-02-21T00:00:00.000Z,5700 BOSSEN TERR,478.1000(b),Snow emergency parking restrictions - even number address,44.900386,-93.224661,11,Nokomis,Wenonah,6,2,Yale
-93.250055000437897,44.952676000397162,1897,271119341562,2019-02-21T00:00:00.000Z,2732 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952676,-93.250055,9,Phillips,East Phillips,3,2,Yale
-93.246128000107092,44.955003999834787,1898,271119348357,2019-02-21T00:00:00.000Z,2610 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955004,-93.246128,9,Phillips,East Phillips,3,2,Yale
-93.289401000056046,44.951355999779594,1899,271119345244,2019-02-21T00:00:00.000Z,2810 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951356,-93.289401,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.263490000363163,45.035507999894321,1900,271119352140,2019-02-21T00:00:00.000Z,3650 3RD ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.035508,-93.26349,1,Northeast,Columbia Park,2,2,Yale
-93.246130000199287,44.955252999626282,1901,271119348358,2019-02-21T00:00:00.000Z,2606 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955253,-93.24613,9,Phillips,East Phillips,3,2,Yale
-93.310729999789601,44.999677999640028,1902,271119340619,2019-02-21T00:00:00.000Z,2002 RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.999678,-93.31073,5,Near North,Willard - Hay,1,2,Yale
-93.25012600011479,44.952941000027181,1903,271119341563,2019-02-21T00:00:00.000Z,2724 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952941,-93.250126,9,Phillips,East Phillips,3,2,Yale
-93.246103999899617,44.955381000133116,1904,271119348359,2019-02-21T00:00:00.000Z,2602 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955381,-93.246104,9,Phillips,East Phillips,3,2,Yale
-93.224170000145364,44.942793999743344,1905,271119342679,2019-02-21T00:00:00.000Z,3312 33RD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.942794,-93.22417,2,Longfellow,Longfellow,6,2,Yale
-93.22539099979474,44.900259999699301,1906,271119341105,2019-02-21T00:00:00.000Z,5702 BOSSEN TERR,478.1000(b),Snow emergency parking restrictions - even number address,44.90026,-93.225391,11,Nokomis,Wenonah,6,2,Yale
-93.234624000197414,45.007628000232103,1907,271119340965,2019-02-21T00:00:00.000Z,1830 HAYES ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.007628,-93.234624,1,Northeast,Windom Park,2,2,Yale
-93.291786000323611,45.006497000236436,1908,271119349463,2019-02-21T00:00:00.000Z,2616 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.006497,-93.291786,5,Near North,Hawthorne,1,2,Yale
-93.292899000388502,45.029574999686531,1909,271119343497,2019-02-21T00:00:00.000Z,1018 41ST AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.029575,-93.292899,4,Camden,Webber - Camden,1,2,Yale
-93.289335999756531,44.94881200027362,1910,271119345245,2019-02-21T00:00:00.000Z,2946 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948812,-93.289336,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.225906000161729,44.899974000000157,1911,271119341106,2019-02-21T00:00:00.000Z,5712 BOSSEN TERR,478.1000(b),Snow emergency parking restrictions - even number address,44.899974,-93.225906,11,Nokomis,Wenonah,6,2,Yale
-93.320163999568877,44.918869999950573,1912,271119344813,2019-02-21T00:00:00.000Z,4626 YORK AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.91887,-93.320164,13,Southwest,Linden Hills,5,2,Yale
-93.310825999720066,44.999181000103135,1913,271119340620,2019-02-21T00:00:00.000Z,1910 RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.999181,-93.310826,5,Near North,Willard - Hay,1,2,Yale
-93.258531000105506,44.957309000010412,1914,271119328202,2019-02-21T00:00:00.000Z,1114 25TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.957309,-93.258531,9,Phillips,Midtown Phillips,3,2,Yale
-93.303181999749427,45.015711999809014,1915,271119351058,2019-02-21T00:00:00.000Z,3322 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.015712,-93.303182,4,Camden,Folwell,1,2,Yale
-93.249865999815995,44.954241999768556,1916,271119341564,2019-02-21T00:00:00.000Z,2636 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954242,-93.249866,9,Phillips,East Phillips,3,2,Yale
-93.218213999776253,44.970772000327599,1917,271119312424,2019-02-21T00:00:00.000Z,2800 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.970772,-93.218214,2,University,Prospect Park - East River Road,4,2,Yale
-93.290364000398256,45.029398999664181,1918,271119343498,2019-02-21T00:00:00.000Z,818 41ST AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.029399,-93.290364,4,Camden,Webber - Camden,1,2,Yale
-93.224351000398315,44.937266000225804,1919,271119342680,2019-02-21T00:00:00.000Z,3608 33RD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937266,-93.224351,12,Longfellow,Howe,6,2,Yale
-93.249843999700772,44.954513999721371,1920,271119341565,2019-02-21T00:00:00.000Z,2636 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954514,-93.249844,9,Phillips,East Phillips,3,2,Yale
-93.224355999729539,44.937254999718505,1921,271119342681,2019-02-21T00:00:00.000Z,3612 33RD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937255,-93.224356,12,Longfellow,Howe,6,2,Yale
-93.305084000226373,44.900053000045943,1922,271119350661,2019-02-21T00:00:00.000Z,5648 MORGAN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.900053,-93.305084,13,Southwest,Armatage,5,2,Yale
-93.25766999997046,44.95740800007917,1923,271119328203,2019-02-21T00:00:00.000Z,1210 25TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.957408,-93.25767,9,Phillips,Midtown Phillips,3,2,Yale
-93.21909800007262,44.949601999832453,1924,271119348318,2019-02-21T00:00:00.000Z,2916 37TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949602,-93.219098,2,Longfellow,Longfellow,4,2,Yale
-93.228152000314537,45.025735999816618,1925,271119342451,2019-02-21T00:00:00.000Z,3154 MCKINLEY ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.025736,-93.228152,1,Northeast,Waite Park,2,2,Yale
-93.284330000029456,44.948680999628493,1926,271119352069,2019-02-21T00:00:00.000Z,2824 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948681,-93.28433,10,Powderhorn,Whittier,3,2,Yale
-93.303153000210727,45.014321999560707,1927,271119351059,2019-02-21T00:00:00.000Z,3230 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.014322,-93.303153,4,Camden,Folwell,1,2,Yale
-93.310795000089172,44.997887999831391,1928,271119340621,2019-02-21T00:00:00.000Z,1806 RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.997888,-93.310795,5,Near North,Willard - Hay,1,2,Yale
-93.286659000412499,45.030116000353189,1929,271119343499,2019-02-21T00:00:00.000Z,4118 SOO AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.030116,-93.286659,4,Camden,Camden Industrial,1,2,Yale
-93.208784000181424,44.947689999793681,1930,271119336899,2019-02-21T00:00:00.000Z,3014 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94769,-93.208784,2,Longfellow,Cooper,6,2,Yale
-93.233337000202368,45.006308999660632,1931,271119340966,2019-02-21T00:00:00.000Z,1810 GARFIELD ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.006309,-93.233337,1,Northeast,Windom Park,2,2,Yale
-93.25042200027508,44.955660000408727,1932,271119341566,2019-02-21T00:00:00.000Z,2542 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95566,-93.250422,9,Phillips,East Phillips,3,2,Yale
-93.25474499998171,44.957617999870877,1933,271119328204,2019-02-21T00:00:00.000Z,1404 25TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.957618,-93.254745,9,Phillips,Midtown Phillips,3,2,Yale
-93.2502270002758,44.955883999946707,1934,271119341567,2019-02-21T00:00:00.000Z,2536 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955884,-93.250227,9,Phillips,East Phillips,3,2,Yale
-93.218028000192021,44.970560999590532,1935,271119312425,2019-02-21T00:00:00.000Z,2806 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.970561,-93.218028,2,University,Prospect Park - East River Road,4,2,Yale
-93.303192000210629,45.012664000443294,1936,271119351060,2019-02-21T00:00:00.000Z,3114 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012664,-93.303192,5,Near North,Jordan,1,2,Yale
-93.2502270002758,44.955883999946707,1937,271119341568,2019-02-21T00:00:00.000Z,2534 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955884,-93.250227,9,Phillips,East Phillips,3,2,Yale
-93.254625999889925,44.957473000378741,1938,271119328205,2019-02-21T00:00:00.000Z,1408 25TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.957473,-93.254626,9,Phillips,Midtown Phillips,3,2,Yale
-93.303183999841679,45.012652999936051,1939,271119351061,2019-02-21T00:00:00.000Z,3110 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012653,-93.303184,5,Near North,Jordan,1,2,Yale
-93.208764000158453,44.947819000346669,1940,271119336900,2019-02-21T00:00:00.000Z,3008 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947819,-93.208764,2,Longfellow,Cooper,6,2,Yale
-93.284315000237029,44.951260999895283,1941,271119352070,2019-02-21T00:00:00.000Z,2820 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951261,-93.284315,10,Powderhorn,Whittier,3,2,Yale
-93.208756999835657,44.947880999608515,1942,271119336901,2019-02-21T00:00:00.000Z,3006 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947881,-93.208757,2,Longfellow,Cooper,6,2,Yale
-93.254276999983517,44.957226999826219,1943,271119328206,2019-02-21T00:00:00.000Z,1412 25TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.957227,-93.254277,9,Phillips,Midtown Phillips,3,2,Yale
-93.303173000233755,45.01100300028827,1944,271119351062,2019-02-21T00:00:00.000Z,2946 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.011003,-93.303173,5,Near North,Jordan,1,2,Yale
-93.221832000246593,44.9492539999722,1945,271119348319,2019-02-21T00:00:00.000Z,2934 35TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949254,-93.221832,2,Longfellow,Longfellow,4,2,Yale
-93.284286999845108,44.950686000358701,1946,271119352071,2019-02-21T00:00:00.000Z,2846 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.950686,-93.284287,10,Powderhorn,Whittier,3,2,Yale
-93.247791000354368,44.967560999740385,1947,271119348770,2019-02-21T00:00:00.000Z,1626 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.967561,-93.247791,6,University,Cedar Riverside,4,2,Yale
-93.217990000238274,44.970521000443853,1948,271119312426,2019-02-21T00:00:00.000Z,2808 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.970521,-93.21799,2,University,Prospect Park - East River Road,4,2,Yale
-93.284247999845263,44.950564000128566,1949,271119352072,2019-02-21T00:00:00.000Z,2848 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.950564,-93.284248,10,Powderhorn,Whittier,3,2,Yale
-93.26664800030494,45.033825999670228,1950,271119352141,2019-02-21T00:00:00.000Z,106 36TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.033826,-93.266648,1,Northeast,Columbia Park,2,2,Yale
-93.208755999789503,44.944486999575417,1951,271119336902,2019-02-21T00:00:00.000Z,3216 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.944487,-93.208756,2,Longfellow,Cooper,6,2,Yale
-93.292204999860814,44.948809000135327,1952,271119345246,2019-02-21T00:00:00.000Z,2940 COLFAX AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948809,-93.292205,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.303178999611134,45.011079000195764,1953,271119351063,2019-02-21T00:00:00.000Z,2948 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.011079,-93.303179,5,Near North,Jordan,1,2,Yale
-93.254015999638625,44.957435999571771,1954,271119328207,2019-02-21T00:00:00.000Z,1418 25TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.957436,-93.254016,9,Phillips,Midtown Phillips,3,2,Yale
-93.248180000306718,44.968456999690829,1955,271119348771,2019-02-21T00:00:00.000Z,1622 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968457,-93.24818,6,University,Cedar Riverside,4,2,Yale
-93.220905999812032,44.937827000016114,1956,271119346717,2019-02-21T00:00:00.000Z,3524 36TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.937827,-93.220906,12,Longfellow,Howe,6,2,Yale
-93.254053999592372,44.957517999755964,1957,271119329139,2019-02-21T00:00:00.000Z,1420 25TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.957518,-93.254054,9,Phillips,Midtown Phillips,3,2,Yale
-93.306085999669108,44.892927999727476,1958,271119350662,2019-02-21T00:00:00.000Z,6034 NEWTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.892928,-93.306086,13,Southwest,Armatage,5,2,Yale
-93.303178999611134,45.010706000081882,1959,271119351064,2019-02-21T00:00:00.000Z,2934 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.010706,-93.303179,5,Near North,Jordan,1,2,Yale
-93.309648000254981,44.986612999690237,1960,271119340622,2019-02-21T00:00:00.000Z,812 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.986613,-93.309648,5,Near North,Willard - Hay,1,2,Yale
-93.2495830002552,44.969137999619022,1961,271119348772,2019-02-21T00:00:00.000Z,1520 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.969138,-93.249583,6,University,Cedar Riverside,4,2,Yale
-93.235976999638808,44.963700999801347,1962,271119346761,2019-02-21T00:00:00.000Z,910 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963701,-93.235977,6,Longfellow,Seward,4,2,Yale
