X,Y,FID,Citation_N,Service_Da,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Snow_Em_Na,Day_ID
-93.293567999763354,45.020336999952633,2546,271118336928,4/16/2018 16:23:00,1106 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020337,-93.293568,4,Camden,Folwell,1,Howe,2
-93.286784999927761,45.020286000298725,2547,271118336929,4/16/2018 16:29:00,1106 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020286,-93.286785,4,Camden,McKinley,1,Howe,2
-93.286152000414461,44.997155000203115,2548,271118392279,4/17/2018 08:02:00,1711 LYN PARK AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.997155,-93.286152,5,Near North,Near - North,1,Howe,3
-93.286145000091665,44.997134000134047,2549,271118392280,4/17/2018 08:03:00,1715 LYN PARK AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.997134,-93.286145,5,Near North,Near - North,1,Howe,3
-93.265491000009604,44.90020599990703,2550,271118335466,4/17/2018 08:04:00,607 58TH ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.900206,-93.265491,11,Nokomis,Diamond Lake,5,Howe,3
-93.25035900006776,44.990553999767307,2551,271118391587,4/17/2018 08:05:00,707 2ND AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990554,-93.250359,3,University,Marcy Holmes,2,Howe,3
-93.250265000229533,44.990700000204924,2552,271118393843,4/17/2018 08:05:00,717 2ND AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.9907,-93.250265,3,University,Marcy Holmes,2,Howe,3
-93.309810999677822,45.005278999826025,2553,271118393632,4/17/2018 08:05:00,2505 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.005279,-93.309811,5,Near North,Jordan,1,Howe,3
-93.259910999892668,44.928536999682812,2554,271118388157,4/17/2018 08:05:00,1003 41ST ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.928537,-93.259911,8,Powderhorn,Bancroft,6,Howe,3
-93.303428000301949,44.947980999723427,2555,271118386582,4/17/2018 08:06:00,3005 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947981,-93.303428,10,Calhoun Isle,ECCO,5,Howe,3
-93.2500480001151,44.990615999928472,2556,271118391588,4/17/2018 08:06:00,713 2ND AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990616,-93.250048,3,University,Marcy Holmes,2,Howe,3
-93.257400000109897,44.991376999948606,2557,271118396220,4/17/2018 08:06:00,325 3RD AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991377,-93.2574,3,Northeast,St. Anthony West,2,Howe,3
-93.289907000007986,45.038510999882817,2558,271118336930,4/17/2018 08:06:00,725 46TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.038511,-93.289907,4,Camden,Lind - Bohanon,1,Howe,3
-93.260064999799866,44.913662999947505,2559,271118392982,4/17/2018 08:07:00,4915 10TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.913663,-93.260065,11,Nokomis,Northrop,6,Howe,3
-93.25773300017778,44.991252999626283,2560,271118327565,4/17/2018 08:07:00,303 3RD AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991253,-93.257733,3,Northeast,St. Anthony West,2,Howe,3
-93.270077000153393,45.011682000124267,2561,271118393885,4/17/2018 08:07:00,2317 GRAND ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.011682,-93.270077,3,Northeast,Bottineau,2,Howe,3
-93.279989000391993,44.944740999597514,2562,271118391039,4/17/2018 08:08:00,103 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944741,-93.279989,8,Powderhorn,Lyndale,5,Howe,3
-93.303494999794395,44.946657999866822,2563,271118386583,4/17/2018 08:08:00,3043 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946658,-93.303495,10,Calhoun Isle,ECCO,5,Howe,3
-93.289351999595056,44.982959000257722,2564,271118360012,4/17/2018 08:08:00,709 5TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.982959,-93.289352,5,Near North,Sumner - Glenwood,3,Howe,3
-93.257611999993728,44.991332999718225,2565,271118396221,4/17/2018 08:08:00,309 3RD AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991333,-93.257612,3,Northeast,St. Anthony West,2,Howe,3
-93.303214000325781,44.946478999706116,2566,271118386584,4/17/2018 08:09:00,3101 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946479,-93.303214,10,Calhoun Isle,ECCO,5,Howe,3
-93.220248000045103,44.986071999922906,2567,271118392996,4/17/2018 08:09:00,2303 FAIRMONT ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.986072,-93.220248,2,University,Como,4,Howe,3
-93.292972000157633,44.96326699957239,2568,271118386570,4/17/2018 08:10:00,1933 DUPONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963267,-93.292972,7,Calhoun Isle,Lowry Hill,3,Howe,3
-93.257738999555158,44.991262000041331,2569,271118327566,4/17/2018 08:10:00,305 3RD AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991262,-93.257739,3,Northeast,St. Anthony West,2,Howe,3
-93.235814000215882,44.992639999736227,2570,271118394784,4/17/2018 08:10:00,335 ULYSSES ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.99264,-93.235814,1,University,Como,2,Howe,3
-93.309520999794245,45.005227000126006,2571,271118393633,4/17/2018 08:10:00,2509 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.005227,-93.309521,5,Near North,Jordan,1,Howe,3
-93.296852000119657,45.009193999603426,2572,271118396585,4/17/2018 08:10:00,2821 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.009194,-93.296852,5,Near North,Jordan,1,Howe,3
-93.283944000215399,45.009972000407572,2573,271118396802,4/17/2018 08:10:00,2915 3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.009972,-93.283944,5,Near North,Hawthorne,1,Howe,3
-93.316199000183701,44.998952000334604,2574,271118393659,4/17/2018 08:10:00,1905 VINCENT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.998952,-93.316199,5,Near North,Willard - Hay,1,Howe,3
-93.287164000318327,44.995646999909191,2575,271118392281,4/17/2018 08:11:00,505 LYN PARK LA N,478.1000(c),Snow emergency parking restrictions - odd number address,44.995647,-93.287164,5,Near North,Near - North,1,Howe,3
-93.258784000081519,44.91622200014524,2576,271118392983,4/17/2018 08:12:00,4741 11TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.916222,-93.258784,11,Nokomis,Northrop,6,Howe,3
-93.281886999785158,44.924695999720647,2577,271118389462,4/17/2018 08:12:00,4301 PILLSBURY AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.924696,-93.281887,8,Southwest,King Field,5,Howe,3
-93.251727000200844,44.985961000200057,2578,271118393844,4/17/2018 08:12:00,319 3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.985961,-93.251727,3,University,Marcy Holmes,4,Howe,3
-93.251679999832092,44.986263999783816,2579,271118391589,4/17/2018 08:12:00,321 3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.986264,-93.25168,3,University,Marcy Holmes,4,Howe,3
-93.235871000146517,44.992796999781767,2580,271118394785,4/17/2018 08:12:00,343 ULYSSES ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.992797,-93.235871,1,University,Como,2,Howe,3
-93.296854000211894,45.00691299963529,2581,271118396586,4/17/2018 08:12:00,2627 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.006913,-93.296854,5,Near North,Jordan,1,Howe,3
-93.255118000095592,44.992274999991309,2582,271118327567,4/17/2018 08:13:00,503 3RD AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.992275,-93.255118,3,Northeast,St. Anthony East,2,Howe,3
-93.258852999666132,44.916364000398346,2583,271118392984,4/17/2018 08:14:00,4737 11TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.916364,-93.258853,11,Nokomis,Northrop,6,Howe,3
-93.293056999580813,44.963559000447553,2584,271118388037,4/17/2018 08:14:00,1925 DUPONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963559,-93.293057,7,Calhoun Isle,Lowry Hill,3,Howe,3
-93.219769999585765,44.984376999998631,2585,271118392997,4/17/2018 08:14:00,2317 ELM ST,478.1000(c),Snow emergency parking restrictions - odd number address,44.984377,-93.21977,2,University,Como,4,Howe,3
-93.251743000039369,44.985958000061721,2586,271118393845,4/17/2018 08:14:00,317 3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.985958,-93.251743,3,University,Marcy Holmes,4,Howe,3
-93.291347999910215,44.982741000097128,2587,271118360013,4/17/2018 08:15:00,905 5TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.982741,-93.291348,5,Near North,Sumner - Glenwood,3,Howe,3
-93.297415000002218,45.040298999599194,2588,271118336931,4/17/2018 08:15:00,1321 47TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.040299,-93.297415,4,Camden,Lind - Bohanon,1,Howe,3
-93.300965000034708,44.944143999945709,2589,271118386585,4/17/2018 08:16:00,3225 HUMBOLDT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.944144,-93.300965,10,Calhoun Isle,ECCO,5,Howe,3
-93.220621000158985,44.984328000436903,2590,271118392998,4/17/2018 08:16:00,2229 ELM ST,478.1000(c),Snow emergency parking restrictions - odd number address,44.984328,-93.220621,2,University,Como,4,Howe,3
-93.236201000076036,44.993307999964252,2591,271118394786,4/17/2018 08:16:00,1113 WINTER ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.993308,-93.236201,1,University,Mid - City Industrial,2,Howe,3
-93.267644000370311,44.999584999847912,2592,271118393886,4/17/2018 08:16:00,1129 MAIN ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.999585,-93.267644,3,Northeast,Sheridan,2,Howe,3
-93.280362999652652,44.944738000358477,2593,271118391040,4/17/2018 08:17:00,109 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944738,-93.280363,8,Powderhorn,Lyndale,5,Howe,3
-93.250329999629741,44.988029000238221,2594,271118391590,4/17/2018 08:17:00,511 3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.988029,-93.25033,3,University,Marcy Holmes,4,Howe,3
-93.285232000256542,45.021351999994863,2595,271118396803,4/17/2018 08:17:00,3635 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.021352,-93.285232,4,Camden,McKinley,1,Howe,3
-93.297555000163072,45.040302999783648,2596,271118336932,4/17/2018 08:17:00,1327 47TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.040303,-93.297555,4,Camden,Lind - Bohanon,1,Howe,3
-93.315888000230984,45.006700999751395,2597,271118393660,4/17/2018 08:17:00,2637 VINCENT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.006701,-93.315888,4,Near North,Willard - Hay,1,Howe,3
-93.27161800017052,44.892476999613905,2598,271118335467,4/17/2018 08:18:00,331 61ST ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.892477,-93.271618,11,Nokomis,Diamond Lake,5,Howe,3
-93.280373000113855,44.944737000312379,2599,271118391041,4/17/2018 08:18:00,115 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944737,-93.280373,8,Powderhorn,Lyndale,5,Howe,3
-93.293051000203434,44.963671000216536,2600,271118388038,4/17/2018 08:18:00,1919 DUPONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963671,-93.293051,7,Calhoun Isle,Lowry Hill,3,Howe,3
-93.235714000100998,44.993320999664419,2601,271118394787,4/17/2018 08:18:00,1201 WINTER ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.993321,-93.235714,1,University,Mid - City Industrial,2,Howe,3
-93.267665000439351,45.000027999592533,2602,271118393887,4/17/2018 08:18:00,1203 MAIN ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.000028,-93.267665,3,Northeast,Sheridan,2,Howe,3
-93.285153000210755,45.021271999902915,2603,271118396804,4/17/2018 08:18:00,3627 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.021272,-93.285153,4,Camden,McKinley,1,Howe,3
-93.280569000159176,44.944751000058659,2604,271118391042,4/17/2018 08:19:00,117 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944751,-93.280569,8,Powderhorn,Lyndale,5,Howe,3
-93.318721999620564,44.952844000050611,2605,271118386245,4/17/2018 08:19:00,2789 XERXES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.952844,-93.318722,7,Calhoun Isle,Cedar - Isles - Dean,3,Howe,3
-93.296852000119657,45.014132999838118,2606,271118396587,4/17/2018 08:19:00,3231 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.014133,-93.296852,4,Camden,Folwell,1,Howe,3
-93.299632999763105,44.940954000326883,2607,271118396142,4/17/2018 08:20:00,3405 HOLMES AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.940954,-93.299633,10,Calhoun Isle,ECCO,5,Howe,3
-93.280577999674904,44.944752000104749,2608,271118391043,4/17/2018 08:20:00,119 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944752,-93.280578,8,Powderhorn,Lyndale,5,Howe,3
-93.280110999722794,44.968825999620265,2609,271118391329,4/17/2018 08:20:00,113 14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968826,-93.280111,7,Central,Loring Park,3,Howe,3
-93.318428999598609,44.953201000325976,2610,271118386246,4/17/2018 08:21:00,2775 XERXES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.953201,-93.318429,7,Calhoun Isle,Cedar - Isles - Dean,3,Howe,3
-93.279937999838808,44.968798000127656,2611,271118391330,4/17/2018 08:21:00,111 14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968798,-93.279938,7,Central,Loring Park,3,Howe,3
-93.279593000116847,44.968838000173605,2612,271118394038,4/17/2018 08:21:00,105 14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968838,-93.279593,7,Central,Loring Park,3,Howe,3
-93.280972999904009,44.94474799992031,2613,271118391618,4/17/2018 08:22:00,125 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944748,-93.280973,8,Powderhorn,Lyndale,5,Howe,3
-93.279836999677741,44.968815000012285,2614,271118391331,4/17/2018 08:22:00,109 14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968815,-93.279837,7,Central,Loring Park,3,Howe,3
-93.279654000231915,44.968854000012122,2615,271118394039,4/17/2018 08:22:00,107 14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968854,-93.279654,7,Central,Loring Park,3,Howe,3
-93.28966100035484,44.987161999826469,2616,271118393022,4/17/2018 08:22:00,827 LYNDALE PL,478.1000(c),Snow emergency parking restrictions - odd number address,44.987162,-93.289661,5,Near North,Sumner - Glenwood,1,Howe,3
-93.268887000134896,45.002988000296057,2617,271118393888,4/17/2018 08:22:00,1501 CALIFORNIA ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.002988,-93.268887,3,Northeast,Sheridan,2,Howe,3
-93.284833999889159,45.013537000232411,2618,271118396806,4/17/2018 08:22:00,3215 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.013537,-93.284834,4,Camden,McKinley,1,Howe,3
-93.28499199998079,45.013771000231543,2619,271118396805,4/17/2018 08:22:00,3217 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.013771,-93.284992,4,Camden,McKinley,1,Howe,3
-93.253712000008761,44.923807000092999,2620,271118393597,4/17/2018 08:23:00,4341 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.923807,-93.253712,11,Nokomis,Northrop,6,Howe,3
-93.289618000170549,44.987108000034262,2621,271118393023,4/17/2018 08:23:00,825 LYNDALE PL,478.1000(c),Snow emergency parking restrictions - odd number address,44.987108,-93.289618,5,Near North,Sumner - Glenwood,1,Howe,3
-93.233337000202368,44.991137999718944,2622,271118394788,4/17/2018 08:23:00,1107 13TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991138,-93.233337,2,University,Como,4,Howe,3
-93.296846999889127,45.015731999831985,2623,271118396589,4/17/2018 08:23:00,3323 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.015732,-93.296847,4,Camden,Folwell,1,Howe,3
-93.309675999747526,45.018043000284308,2624,271118393634,4/17/2018 08:23:00,3435 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.018043,-93.309676,4,Camden,Cleveland,1,Howe,3
-93.29844399979072,45.042094999684529,2625,271118336933,4/17/2018 08:23:00,1411 48TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.042095,-93.298444,4,Camden,Lind - Bohanon,1,Howe,3
